x;y;z;a;index
8.347;-2.536;-0.913;8.771;7.035
8.490;-2.718;-1.043;8.975;6.422
8.564;-2.825;-1.323;9.115;5.931
8.414;-2.979;-1.514;9.053;5.818
8.452;-3.431;-1.711;9.281;5.782
8.964;-3.936;-2.065;10.006;5.683
9.465;-3.989;-2.506;10.572;5.219
9.812;-3.793;-2.652;10.848;4.717
10.145;-3.479;-2.592;11.033;4.582
10.817;-3.081;-2.161;11.453;4.282
10.841;-2.622;-1.672;11.279;3.867
11.304;-2.545;-1.699;11.710;3.386
12.357;-3.637;-2.881;13.199;3.562
12.580;-4.848;-3.741;13.991;3.728
11.751;-5.085;-3.796;13.355;3.581
9.592;-4.860;-3.468;11.298;4.053
8.045;-4.827;-2.855;9.807;4.309
7.137;-4.820;-2.944;9.102;4.371
6.841;-4.547;-3.645;8.986;4.391
6.994;-4.010;-3.904;8.958;4.427
7.092;-3.728;-3.787;8.862;4.431
7.303;-3.872;-3.791;9.094;4.428
7.877;-4.286;-4.009;9.823;4.480
8.366;-4.640;-4.268;10.475;4.501
8.363;-4.918;-4.153;10.554;4.439
8.531;-4.729;-4.601;10.784;4.418
8.239;-4.475;-4.459;10.382;4.417
7.779;-4.101;-3.743;9.558;4.490
7.408;-3.817;-3.444;9.017;4.435
7.272;-3.637;-3.413;8.818;4.390
7.212;-3.596;-3.238;8.685;4.369
7.398;-3.714;-3.178;8.867;3.930
7.590;-3.699;-3.164;9.017;3.636
7.707;-3.570;-2.999;9.008;3.540
7.875;-3.472;-2.865;9.070;2.787
8.131;-3.371;-2.747;9.221;2.256
8.313;-3.357;-2.723;9.370;2.072
8.471;-3.362;-2.793;9.532;1.915
8.442;-3.366;-2.791;9.508;1.814
8.509;-3.393;-2.779;9.573;1.786
8.541;-3.457;-2.728;9.609;1.770
8.478;-3.520;-2.747;9.582;1.610
8.667;-3.587;-2.745;9.774;1.484
9.062;-3.766;-2.867;10.224;1.521
9.515;-3.941;-3.025;10.734;1.520
9.908;-3.991;-3.092;11.120;1.517
10.058;-3.876;-3.061;11.206;1.215
9.951;-3.594;-2.848;10.956;1.142
9.798;-3.273;-2.594;10.651;1.201
10.746;-3.398;-2.668;11.582;1.526
11.718;-3.709;-2.759;12.597;1.824
12.702;-4.104;-2.898;13.659;2.105
12.893;-4.365;-2.735;13.884;2.123
10.901;-3.917;-2.111;11.774;3.002
8.677;-3.888;-1.287;9.595;3.814
7.327;-4.631;-1.287;8.762;4.109
6.656;-6.477;-0.684;9.312;4.591
6.604;-9.108;-0.269;11.253;5.308
7.396;-10.784;-1.251;13.136;5.707
6.584;-10.923;-0.760;12.776;5.786
5.859;-9.223;-1.117;10.983;6.084
6.273;-6.570;-1.754;9.252;6.678
6.592;-4.425;-2.520;8.329;7.048
6.912;-3.072;-2.541;7.980;7.166
6.869;-2.593;-2.388;7.721;7.173
7.097;-2.768;-2.161;7.918;7.179
8.284;-2.938;-2.139;9.046;7.269
10.037;-3.012;-2.594;10.795;7.479
9.661;-3.927;-1.957;10.611;7.510
9.046;-4.561;-1.725;10.276;7.496
8.672;-4.326;-1.883;9.873;7.434
8.445;-3.687;-2.338;9.507;7.470
7.944;-2.866;-2.178;8.722;7.224
7.592;-2.138;-1.517;8.032;6.903
7.767;-2.021;-1.421;8.151;6.733
8.035;-2.246;-1.883;8.553;6.438
8.268;-2.481;-2.269;8.925;5.883
8.545;-2.598;-2.431;9.256;5.507
8.643;-2.674;-2.489;9.384;5.424
8.869;-2.715;-2.376;9.574;5.094
8.888;-2.703;-2.304;9.571;4.282
8.957;-2.847;-2.290;9.674;3.615
9.259;-3.122;-2.300;10.038;3.362
9.678;-3.280;-2.127;10.438;3.359
10.047;-3.433;-1.955;10.795;3.367
10.463;-3.328;-1.833;11.132;3.177
10.382;-3.115;-1.567;10.952;2.633
10.918;-3.012;-0.782;11.353;2.543
13.952;-4.489;-1.842;14.771;4.259
14.167;-6.074;-3.585;15.826;4.850
11.998;-6.709;-2.786;14.026;5.348
9.467;-6.000;-2.539;11.492;5.883
8.457;-5.174;-2.319;10.182;5.939
7.533;-4.547;-2.151;9.058;6.041
6.754;-3.747;-2.960;8.272;6.170
6.819;-3.254;-3.095;8.165;6.170
7.152;-3.172;-3.207;8.456;6.171
7.887;-3.682;-3.624;9.428;6.248
8.720;-4.226;-4.012;10.488;6.334
9.268;-4.398;-4.229;11.097;6.363
9.232;-4.406;-4.648;11.236;6.375
8.682;-4.370;-4.560;10.736;6.386
7.851;-4.168;-3.741;9.644;6.477
7.355;-3.994;-3.320;9.004;6.498
7.140;-4.111;-3.346;8.892;6.487
6.996;-4.269;-3.360;8.858;6.481
7.054;-4.348;-3.394;8.954;6.411
7.200;-4.552;-3.459;9.193;5.353
7.408;-4.540;-3.741;9.459;4.815
7.643;-4.444;-3.968;9.691;4.189
7.671;-4.353;-3.992;9.682;3.255
7.695;-4.226;-3.861;9.591;2.979
7.731;-3.905;-3.918;9.507;2.776
7.614;-3.601;-3.672;9.188;2.444
7.722;-3.467;-3.181;9.042;2.445
8.198;-3.450;-3.030;9.396;2.470
8.641;-3.371;-2.939;9.730;2.310
9.046;-3.295;-2.733;10.007;2.099
9.278;-3.182;-2.592;10.145;2.029
9.441;-3.208;-2.395;10.255;2.001
9.424;-3.991;-0.171;10.236;3.042
9.635;-6.218;4.747;12.411;6.086
9.218;-6.125;-0.827;11.098;8.236
9.462;-4.786;-1.148;10.666;8.350
9.857;-3.754;-1.529;10.658;8.429
9.920;-3.251;-2.017;10.632;8.458
9.999;-2.780;-2.051;10.579;8.467
10.485;-2.191;-1.569;10.825;8.508
11.035;-1.959;-1.251;11.277;8.528
11.634;-2.356;-1.356;11.947;8.559
12.249;-3.314;-1.663;12.798;8.637
12.118;-4.030;-1.601;12.870;8.662
10.506;-4.214;-1.392;11.405;8.806
8.505;-4.245;-1.129;9.572;9.019
7.039;-4.324;-1.081;8.332;9.124
6.022;-4.355;-1.239;7.534;9.171
5.450;-4.343;-1.725;7.179;9.190
5.119;-4.429;-1.771;6.997;9.191
5.308;-4.887;-2.089;7.511;9.207
6.213;-5.947;-2.582;8.980;9.022
7.947;-6.766;-3.032;10.869;7.489
9.316;-7.010;-3.145;12.076;5.175
10.200;-6.594;-3.188;12.557;5.077
10.695;-5.471;-2.829;12.342;5.104
10.971;-3.977;-0.966;11.709;5.598
11.258;-3.012;-0.087;11.654;5.735
10.446;-2.799;-0.092;10.815;5.725
8.967;-2.564;-0.322;9.332;5.884
7.920;-2.543;-0.679;8.346;5.942
7.523;-2.768;-1.067;8.087;5.855
7.559;-3.065;-1.285;8.257;5.821
8.009;-3.307;-1.569;8.806;5.617
8.677;-3.491;-1.632;9.494;5.288
8.998;-3.369;-1.555;9.733;5.092
9.118;-3.108;-1.823;9.804;5.002
9.254;-2.943;-1.912;9.897;4.951
9.242;-2.825;-1.929;9.855;4.940
9.266;-2.761;-1.684;9.814;4.912
9.446;-2.765;-1.536;9.961;4.690
9.503;-2.734;-1.318;9.976;4.262
9.489;-2.741;-1.052;9.933;4.036
9.513;-2.749;-1.098;9.962;3.916
9.982;-3.038;-1.095;10.491;3.742
10.473;-3.529;-1.502;11.153;2.979
10.635;-3.855;-1.960;11.481;2.726
10.449;-4.372;-2.534;11.607;2.713
10.190;-4.609;-2.774;11.523;2.289
9.635;-4.501;-2.769;10.989;2.083
8.785;-4.489;-2.613;10.206;2.174
8.016;-4.698;-2.479;9.616;2.289
8.069;-4.839;-2.781;9.811;2.239
8.256;-4.587;-2.874;9.872;2.153
8.232;-3.747;-3.073;9.552;2.293
7.801;-2.926;-3.008;8.858;2.443
7.406;-2.634;-2.771;8.334;2.492
7.643;-2.765;-2.647;8.548;2.507
7.844;-2.979;-2.905;8.879;2.525
8.062;-3.156;-3.119;9.202;2.539
8.078;-3.369;-3.334;9.366;2.547
7.940;-3.419;-3.047;9.166;2.553
7.882;-3.333;-2.922;9.043;2.558
7.863;-3.259;-2.913;8.996;2.499
7.966;-3.271;-2.908;9.089;2.368
8.236;-3.259;-2.929;9.329;2.311
8.713;-3.263;-2.984;9.771;2.222
9.438;-3.429;-3.214;10.544;2.316
10.384;-3.802;-3.559;11.617;2.489
11.569;-4.394;-4.043;13.019;2.727
12.484;-4.832;-4.356;14.077;2.813
12.197;-4.767;-4.153;13.738;2.815
10.635;-4.123;-3.614;11.966;3.311
9.728;-3.795;-3.332;10.961;3.351
8.775;-3.556;-2.980;9.926;3.384
8.009;-3.405;-2.824;9.149;3.433
7.509;-3.273;-2.755;8.642;3.460
7.171;-3.309;-2.843;8.394;3.456
7.351;-3.603;-3.164;8.776;3.470
7.717;-4.054;-3.461;9.379;3.517
8.042;-4.530;-3.693;9.942;3.557
8.327;-4.822;-3.870;10.372;3.581
8.478;-4.918;-3.904;10.550;3.585
8.483;-4.884;-3.820;10.508;3.585
8.335;-4.822;-3.796;10.350;3.578
8.205;-4.666;-3.561;10.089;3.559
8.014;-4.458;-3.351;9.763;3.491
7.741;-4.252;-3.061;9.347;3.352
7.832;-4.269;-2.999;9.410;3.043
8.119;-4.379;-3.023;9.707;2.868
8.402;-4.482;-2.972;9.976;2.862
8.734;-4.619;-2.960;10.314;2.276
8.960;-4.825;-2.642;10.513;2.089
9.175;-4.772;-2.419;10.621;1.837
8.921;-4.537;-2.228;10.254;1.702
8.414;-4.267;-1.732;9.591;1.789
8.272;-4.106;-1.620;9.376;1.771
8.399;-4.125;-1.375;9.458;1.729
8.699;-4.106;-1.273;9.703;1.632
9.067;-3.852;-1.593;9.980;1.607
9.125;-3.706;-1.850;10.021;1.573
9.180;-3.541;-2.046;10.050;1.584
9.106;-3.455;-2.314;10.010;1.608
9.012;-3.438;-2.573;9.983;1.623
8.785;-3.493;-2.680;9.826;1.614
8.703;-3.613;-2.733;9.812;1.583
8.701;-3.766;-3.023;9.951;1.553
8.509;-3.840;-3.037;9.817;1.563
8.596;-3.958;-3.107;9.960;1.540
8.691;-4.027;-3.142;10.081;1.515
8.631;-3.943;-3.066;9.973;1.477
8.576;-3.776;-2.977;9.832;1.423
8.758;-3.726;-2.953;9.965;1.401
8.991;-3.723;-2.953;10.169;1.364
9.199;-3.728;-2.977;10.363;1.153
9.247;-3.718;-2.949;10.393;1.129
9.062;-3.649;-2.896;10.190;1.113
8.835;-3.656;-2.848;9.977;1.092
8.703;-3.714;-2.834;9.878;0.954
8.603;-3.867;-2.872;9.859;0.925
8.581;-4.025;-2.922;9.918;0.902
8.541;-4.075;-2.956;9.914;0.857
8.490;-4.137;-2.934;9.890;0.816
8.505;-4.063;-2.838;9.843;0.784
8.615;-3.927;-2.755;9.860;0.793
8.722;-3.819;-2.616;9.875;0.751
8.830;-3.711;-2.470;9.892;0.752
8.816;-3.553;-2.362;9.794;0.759
8.797;-3.424;-2.235;9.701;0.771
8.833;-3.350;-2.206;9.701;0.765
8.940;-3.309;-2.202;9.784;0.748
9.000;-3.295;-2.144;9.821;0.728
9.017;-3.206;-2.094;9.796;0.698
9.065;-3.117;-2.008;9.794;0.679
9.137;-3.086;-1.943;9.838;0.684
9.130;-3.120;-1.866;9.827;0.658
9.316;-3.163;-1.833;10.008;0.646
9.496;-3.302;-1.869;10.226;0.670
9.316;-3.275;-1.862;10.049;0.669
9.218;-3.292;-1.912;9.973;0.657
9.146;-3.429;-1.933;9.957;0.671
9.067;-3.556;-1.972;9.937;0.684
9.010;-3.620;-2.043;9.923;0.682
8.979;-3.670;-2.125;9.930;0.661
8.974;-3.697;-2.221;9.956;0.636
9.000;-3.735;-2.273;10.006;0.604
8.998;-3.709;-2.388;10.021;0.585
8.948;-3.668;-2.400;9.964;0.560
8.940;-3.673;-2.448;9.971;0.555
8.974;-3.656;-2.503;10.008;0.547
9.029;-3.613;-2.558;10.056;0.548
9.101;-3.589;-2.561;10.112;0.543
9.218;-3.553;-2.580;10.210;0.542
9.261;-3.498;-2.611;10.238;0.537
9.213;-3.421;-2.580;10.161;0.539
9.182;-3.374;-2.525;10.103;0.509
9.139;-3.328;-2.486;10.039;0.460
9.062;-3.247;-2.443;9.932;0.440
9.055;-3.172;-2.405;9.892;0.433
9.161;-3.201;-2.422;10.001;0.419
9.240;-3.273;-2.472;10.109;0.407
8.924;-3.146;-2.446;9.773;0.520
8.253;-2.904;-2.259;9.036;0.896
7.925;-2.840;-2.134;8.685;0.959
7.884;-3.026;-2.178;8.722;0.976
8.155;-3.333;-2.352;9.118;1.066
8.421;-3.625;-2.594;9.528;1.161
8.502;-3.848;-2.752;9.730;1.194
8.761;-4.056;-2.850;10.066;1.242
9.252;-4.300;-3.047;10.647;1.368
9.453;-4.449;-3.241;10.938;1.403
9.493;-4.372;-3.427;10.999;1.412
9.529;-4.338;-3.411;11.012;1.411
9.613;-4.312;-3.396;11.070;1.411
9.417;-4.101;-3.430;10.829;1.438
9.077;-3.836;-3.389;10.421;1.500
8.840;-3.632;-3.233;10.089;1.535
8.727;-3.510;-3.061;9.892;1.552
8.708;-3.489;-3.092;9.877;1.548
8.634;-3.400;-3.047;9.767;1.549
8.588;-3.316;-2.992;9.680;1.515
8.627;-3.307;-2.987;9.709;1.324
8.813;-3.369;-3.011;9.904;1.290
9.065;-3.479;-3.071;10.183;1.306
9.261;-3.553;-3.107;10.394;1.246
9.228;-3.503;-3.109;10.348;1.159
8.971;-3.398;-3.102;10.082;1.157
8.766;-3.398;-3.037;9.879;1.125
8.605;-3.455;-3.006;9.748;0.978
8.560;-3.572;-3.061;9.767;0.935
8.643;-3.771;-3.210;9.961;0.949
8.806;-4.027;-3.427;10.272;1.019
9.206;-4.355;-3.681;10.829;1.167
9.197;-4.513;-3.765;10.914;1.144
8.727;-4.389;-3.600;10.411;1.177
8.133;-4.018;-3.219;9.626;1.378
7.695;-3.769;-2.934;9.057;1.475
7.671;-3.917;-2.910;9.092;1.482
7.956;-4.334;-3.099;9.575;1.572
8.296;-4.793;-3.303;10.135;1.682
8.550;-5.143;-3.317;10.515;1.736
8.466;-5.368;-3.226;10.531;1.744
8.299;-5.481;-2.984;10.383;1.750
8.196;-5.615;-2.929;10.357;1.746
7.844;-5.859;-2.132;10.020;1.965
7.341;-7.295;0.301;10.354;3.467
8.433;-8.651;8.372;14.698;8.952
10.645;-6.058;6.593;13.910;9.742
8.514;-4.295;-0.365;9.543;12.286
8.845;-4.489;-0.327;9.924;12.289
10.466;-5.141;0.777;11.686;12.456
10.054;-4.729;-0.585;11.126;12.530
8.878;-3.924;-1.754;9.864;12.664
8.361;-3.927;-2.348;9.531;12.678
8.825;-3.939;-2.331;9.942;12.661
8.835;-3.927;-2.053;9.884;12.651
8.667;-3.848;-2.010;9.694;12.652
8.519;-3.793;-2.053;9.548;12.641
8.591;-3.718;-1.699;9.514;12.632
8.643;-3.603;-1.277;9.451;12.632
8.811;-3.654;-1.167;9.610;12.631
9.082;-3.678;-1.318;9.886;12.631
9.170;-3.788;-1.548;10.042;12.633
9.127;-3.891;-1.790;10.082;12.603
8.869;-4.058;-2.046;9.965;12.279
8.617;-4.140;-2.185;9.806;9.093
8.347;-4.267;-2.292;9.650;8.246
8.078;-4.271;-2.297;9.422;3.467
8.081;-4.147;-2.271;9.362;3.448
8.292;-4.042;-2.247;9.494;2.770
8.485;-3.855;-2.123;9.559;2.359
8.677;-3.714;-1.912;9.630;1.508
8.761;-3.663;-1.797;9.664;1.295
8.792;-3.728;-1.579;9.679;1.230
8.715;-3.778;-1.306;9.588;1.232
8.552;-3.697;-1.165;9.390;1.239
8.517;-3.611;-1.174;9.325;1.232
8.737;-3.685;-1.189;9.556;1.198
9.103;-3.735;-1.402;9.939;1.193
9.230;-3.639;-1.534;10.039;1.193
9.319;-3.635;-1.565;10.124;1.156
9.405;-3.723;-1.567;10.236;1.131
9.417;-3.886;-1.450;10.290;1.117
9.491;-3.951;-1.316;10.364;1.056
9.462;-3.850;-1.179;10.283;1.027
9.314;-3.687;-0.909;10.058;1.037
9.307;-3.594;-0.652;9.998;1.038
9.501;-3.445;-0.375;10.113;1.095
9.644;-3.438;-0.245;10.242;1.086
10.343;-4.049;-0.315;11.112;1.400
10.746;-4.482;-1.289;11.714;1.777
10.274;-4.717;-1.780;11.444;1.911
10.032;-4.757;-1.792;11.247;1.913
9.891;-4.188;-1.761;10.884;1.981
9.558;-3.074;-2.029;10.243;2.300
9.663;-3.046;-1.931;10.314;2.303
9.632;-3.929;-1.529;10.515;2.489
9.228;-4.707;-2.063;10.562;2.658
8.394;-4.693;-2.704;9.990;2.851
7.710;-4.410;-2.984;9.370;2.958
7.288;-4.027;-2.740;8.766;3.019
7.336;-3.977;-2.755;8.788;3.014
7.990;-4.370;-3.047;9.603;3.118
8.770;-4.714;-3.379;10.515;3.245
9.127;-4.834;-3.906;11.042;3.290
9.120;-4.901;-4.024;11.108;3.282
8.770;-4.693;-3.724;10.621;3.300
8.081;-4.312;-3.466;9.793;3.397
7.509;-4.089;-3.257;9.149;3.331
7.116;-3.749;-3.135;8.633;3.175
6.855;-3.426;-2.941;8.209;3.126
6.953;-3.374;-2.834;8.231;3.120
7.614;-3.539;-2.989;8.912;3.143
8.107;-3.726;-3.188;9.475;2.962
8.541;-3.658;-3.111;9.798;2.991
8.665;-3.568;-2.977;9.832;2.837
8.739;-3.376;-2.779;9.772;2.660
8.600;-3.110;-2.474;9.474;2.480
8.452;-2.947;-2.252;9.230;2.371
8.543;-2.883;-2.072;9.251;2.298
8.751;-2.923;-2.041;9.450;2.307
9.086;-3.014;-2.067;9.794;2.186
9.302;-3.125;-2.070;10.029;1.999
9.474;-3.213;-2.072;10.217;1.902
9.541;-3.285;-2.053;10.298;1.899
9.357;-3.292;-1.924;10.104;1.845
9.165;-3.237;-1.823;9.890;1.663
9.278;-3.256;-1.876;10.010;1.537
9.560;-3.383;-1.953;10.328;1.476
9.908;-3.433;-1.996;10.674;1.447
10.195;-3.366;-1.890;10.902;1.472
10.489;-3.134;-1.622;11.067;1.375
10.681;-2.746;-1.126;11.086;1.417
11.095;-2.265;-0.578;11.339;1.585
12.058;-2.294;-0.425;12.281;1.850
12.628;-2.832;-1.198;12.997;2.134
12.470;-3.141;-1.589;12.957;2.155
11.002;-2.967;-1.653;11.514;2.595
9.532;-2.720;-1.431;10.015;2.993
8.725;-3.010;-1.524;9.354;3.108
8.406;-4.111;-1.909;9.551;3.317
7.978;-5.038;-2.391;9.733;3.495
7.363;-6.074;-2.908;9.978;3.728
7.109;-6.783;-3.356;10.383;3.828
7.109;-7.420;-3.549;10.871;3.879
6.824;-7.868;-3.605;11.021;3.909
5.959;-7.655;-3.219;10.221;4.026
5.921;-5.574;-2.652;8.553;4.556
5.823;-4.202;-2.738;7.685;4.747
6.467;-3.876;-2.587;7.971;4.794
7.295;-4.061;-2.805;8.808;4.851
8.007;-4.061;-3.020;9.472;4.863
8.344;-3.579;-2.846;9.515;4.830
8.627;-3.060;-2.424;9.469;4.786
9.132;-2.646;-2.106;9.738;4.714
9.496;-2.761;-1.881;10.066;4.705
9.855;-2.761;-1.687;10.372;4.485
10.082;-2.751;-1.495;10.557;4.235
9.754;-3.070;-1.431;10.326;4.172
9.283;-3.651;-1.273;10.056;4.065
8.952;-4.013;-1.361;9.905;3.937
8.701;-3.998;-1.720;9.729;3.738
8.538;-3.893;-1.919;9.578;3.645
8.430;-3.783;-2.067;9.469;3.590
8.241;-3.711;-2.146;9.290;3.556
8.110;-3.565;-2.249;9.140;3.429
7.944;-3.546;-2.467;9.043;2.679
8.062;-3.532;-2.640;9.189;2.307
8.141;-3.477;-2.587;9.222;2.189
8.301;-3.405;-2.458;9.303;2.018
8.564;-3.335;-2.424;9.505;1.896
8.797;-3.290;-2.398;9.693;1.810
8.998;-3.196;-2.276;9.816;1.677
9.137;-3.199;-2.113;9.908;1.527
9.721;-3.156;-1.948;10.404;1.583
11.320;-3.630;-2.292;12.107;2.289
12.221;-4.731;-2.953;13.433;2.759
11.866;-4.690;-3.028;13.114;2.744
10.331;-4.389;-3.025;11.625;3.064
9.606;-4.422;-2.802;10.940;3.118
8.620;-4.717;-2.810;10.219;3.254
8.119;-4.750;-3.068;9.894;3.291
7.530;-4.470;-3.138;9.302;3.349
6.953;-4.168;-3.123;8.688;3.404
6.599;-3.773;-2.941;8.151;3.443
6.951;-3.697;-2.927;8.399;3.451
8.138;-4.003;-3.061;9.572;3.659
9.347;-4.535;-3.406;10.933;3.904
10.250;-4.738;-4.246;12.064;4.093
10.032;-4.326;-4.323;11.749;4.111
9.146;-3.761;-3.291;10.423;4.361
8.538;-3.417;-2.879;9.637;4.428
8.160;-3.256;-2.721;9.197;4.445
7.930;-3.172;-2.807;8.991;4.411
7.882;-3.168;-2.941;8.990;4.071
8.011;-3.192;-3.001;9.131;3.760
8.246;-3.177;-3.171;9.389;3.753
8.679;-3.266;-3.693;9.982;3.480
8.950;-3.302;-4.122;10.392;3.433
9.029;-3.156;-4.191;10.443;3.280
8.768;-3.141;-4.433;10.315;3.251
8.519;-3.125;-4.342;10.059;3.195
8.272;-3.208;-4.134;9.788;3.146
8.311;-3.333;-4.031;9.819;3.100
8.469;-3.491;-4.036;10.010;3.087
8.636;-3.649;-3.827;10.127;2.847
8.711;-3.733;-3.490;10.099;2.523
8.801;-3.757;-3.243;10.104;2.208
8.866;-3.817;-3.109;10.141;2.163
8.988;-3.958;-3.071;10.290;1.595
9.058;-4.121;-3.025;10.401;1.385
9.194;-4.288;-3.025;10.586;1.331
9.589;-4.556;-3.138;11.071;1.395
9.625;-4.597;-3.130;11.116;1.389
9.656;-4.561;-3.104;11.121;1.382
9.716;-4.394;-2.949;11.063;1.372
10.178;-4.312;-2.781;11.398;1.289
11.129;-4.530;-2.975;12.378;1.547
11.253;-4.465;-2.982;12.469;1.543
10.518;-3.946;-2.812;11.581;1.758
9.079;-3.187;-2.199;9.870;2.458
7.995;-2.679;-1.536;8.570;2.794
7.477;-2.588;-1.332;8.024;2.845
7.463;-2.878;-1.464;8.132;2.854
7.547;-4.075;-1.555;8.717;3.082
7.616;-5.512;-2.082;9.629;3.423
7.774;-6.915;-2.568;10.717;3.726
7.719;-7.973;-2.635;11.406;3.871
7.561;-7.690;-2.721;11.123;3.880
7.240;-6.429;-2.838;10.090;4.091
7.221;-4.925;-2.716;9.153;4.355
7.305;-3.934;-2.676;8.718;4.440
7.391;-3.431;-2.688;8.581;4.469
7.384;-3.302;-2.561;8.484;4.472
7.410;-3.551;-2.223;8.513;4.486
7.657;-3.800;-2.187;8.823;4.472
8.004;-4.056;-2.261;9.254;4.382
8.404;-4.178;-2.211;9.642;4.400
8.854;-4.408;-2.391;10.176;4.337
9.242;-4.597;-2.625;10.651;4.003
9.240;-4.719;-2.800;10.746;3.768
8.845;-4.585;-2.807;10.350;3.749
8.090;-4.231;-2.556;9.481;3.835
7.846;-3.910;-2.407;9.091;3.667
7.758;-3.781;-2.391;8.955;3.335
7.899;-3.939;-2.482;9.169;2.991
8.359;-3.934;-2.534;9.579;2.834
8.770;-3.714;-2.668;9.891;2.856
8.957;-3.393;-2.613;9.928;2.567
9.299;-3.046;-2.441;10.085;2.140
9.723;-2.902;-2.307;10.406;1.952
10.288;-2.777;-1.955;10.834;2.002
10.810;-2.646;-1.639;11.249;2.089
12.036;-3.024;-1.735;12.531;2.417
13.020;-4.707;-3.324;14.239;3.471
12.948;-5.607;-3.693;14.586;3.579
10.870;-5.641;-2.767;12.555;4.220
8.509;-5.162;-1.897;10.132;4.907
8.227;-4.638;-1.873;9.628;4.919
8.169;-4.259;-2.146;9.460;4.936
7.959;-4.247;-2.089;9.260;4.924
8.303;-4.511;-1.957;9.650;4.867
8.234;-4.566;-2.070;9.640;4.850
7.367;-5.373;-2.908;9.571;5.060
6.151;-5.574;-2.022;8.544;5.278
5.830;-6.014;-3.188;8.963;5.413
6.144;-6.659;-3.001;9.544;5.442
5.066;-7.164;-3.308;9.377;5.566
3.599;-6.797;-3.569;8.479;5.751
2.952;-5.902;-5.506;8.594;6.150
3.917;-5.495;-7.534;10.114;6.525
4.963;-5.797;-8.537;11.450;6.661
5.639;-5.299;-7.684;10.905;6.645
6.220;-4.693;-5.503;9.539;6.579
6.508;-4.133;-3.083;8.303;6.971
6.307;-3.888;-2.314;7.762;6.641
6.836;-4.971;-2.043;8.695;6.250
8.938;-6.460;-0.801;11.057;6.848
9.879;-7.528;1.574;12.519;7.372
9.546;-6.833;-0.176;11.741;7.612
9.544;-5.339;4.577;11.855;9.086
8.711;-6.587;4.998;12.010;9.218
8.299;-6.129;4.182;11.132;9.160
7.274;-5.643;4.002;10.039;9.106
7.564;-5.684;5.000;10.701;9.075
8.610;-6.079;4.615;11.506;9.121
7.920;-6.687;2.381;10.636;9.356
8.265;-6.551;0.391;10.554;9.448
8.737;-6.170;-0.097;10.696;9.214
9.522;-6.098;0.296;11.311;8.970
10.772;-6.613;0.789;12.665;8.964
11.184;-7.475;0.590;13.465;8.937
10.533;-7.954;-0.724;13.218;8.763
9.295;-7.283;0.368;11.814;8.585
8.234;-6.639;3.585;11.169;9.215
6.455;-6.814;3.976;10.193;9.313
4.034;-7.489;2.994;9.018;9.264
1.676;-9.256;1.711;9.561;9.407
2.064;-8.950;-0.109;9.185;9.402
4.774;-8.481;-0.643;9.753;8.451
6.297;-7.286;-0.011;9.630;8.552
7.334;-5.804;-1.522;9.475;8.812
7.748;-5.277;-0.585;9.393;8.812
8.351;-5.852;0.356;10.204;8.840
8.617;-6.630;1.852;11.029;8.926
8.198;-6.125;0.863;10.270;8.674
8.512;-6.192;1.237;10.598;8.449
9.359;-6.170;1.524;11.313;8.461
9.709;-6.752;4.256;12.568;8.873
8.821;-8.406;3.305;12.625;9.005
7.506;-7.494;1.100;10.664;9.357
8.280;-7.645;3.061;11.678;9.468
8.588;-6.299;3.356;11.167;9.406
8.380;-4.640;2.455;9.889;8.954
8.509;-5.909;2.489;10.655;8.858
6.378;-6.510;0.964;9.165;8.855
5.529;-7.030;1.471;9.063;8.326
6.450;-7.228;1.874;9.867;8.174
6.699;-7.681;1.821;10.353;7.697
7.315;-9.194;1.557;11.852;7.605
8.768;-9.242;1.476;12.825;7.376
9.398;-9.072;2.276;13.259;7.358
8.842;-9.410;1.948;13.058;7.286
7.295;-9.046;1.364;11.701;7.283
6.520;-9.271;1.423;11.423;7.231
6.644;-7.844;1.548;10.395;7.356
6.953;-5.296;1.050;8.803;7.755
6.534;-4.633;0.655;8.037;7.280
5.672;-5.303;0.092;7.766;7.076
5.042;-5.313;-0.028;7.325;6.562
5.215;-4.827;0.145;7.107;6.236
4.951;-4.702;-0.221;6.832;6.092
4.501;-5.404;0.210;7.036;5.864
4.597;-6.268;0.459;7.787;5.795
4.396;-6.898;0.633;8.204;5.179
4.844;-7.327;1.229;8.869;5.129
5.265;-7.458;1.399;9.236;5.048
5.763;-7.537;2.075;9.712;5.091
6.335;-8.220;2.527;10.681;4.918
6.422;-9.240;2.889;11.617;4.821
6.127;-9.939;3.509;12.191;4.810
5.744;-9.821;3.301;11.847;4.776
5.380;-9.453;2.889;11.254;4.514
5.825;-9.481;2.894;11.498;4.464
5.916;-10.173;2.937;12.129;4.283
5.256;-9.881;2.740;11.523;3.475
4.894;-9.328;2.637;10.859;3.428
5.411;-8.785;2.537;10.625;3.288
5.734;-8.600;3.083;10.787;3.292
5.540;-8.581;3.456;10.783;3.274
6.778;-8.425;3.435;11.346;3.472
8.406;-8.754;3.217;12.555;3.739
12.362;-7.822;0.406;14.634;6.130
12.730;-7.643;3.686;15.299;6.931
11.172;-7.104;4.136;13.870;7.087
5.749;-7.602;6.387;11.473;9.204
6.903;-6.436;6.126;11.251;9.315
8.428;-5.943;6.511;12.196;9.407
9.742;-5.361;5.668;12.481;9.491
9.963;-3.651;4.895;11.685;9.628
9.130;-2.040;4.754;10.493;9.788
