x;y;z;a;index
-1.127;-5.129;7.791;9.395;6.819
-4.786;-5.417;6.412;9.662;7.678
0.749;-9.113;-5.386;10.612;15.548
0.691;-8.213;-6.267;10.354;15.593
0.500;-6.911;-6.976;9.833;15.660
1.592;-7.275;-6.497;9.883;15.705
1.457;-8.232;-5.826;10.190;15.748
1.304;-8.386;-5.118;9.911;14.898
1.343;-8.309;-5.194;9.890;14.604
1.151;-8.654;-5.118;10.120;14.596
0.921;-8.558;-5.194;10.053;14.565
0.806;-8.692;-5.367;10.247;14.563
3.584;-10.167;-0.042;10.780;15.815
1.323;-8.520;2.601;9.006;16.271
2.453;-10.761;-3.068;11.455;17.404
0.290;-10.109;5.991;11.754;19.722
1.189;-7.983;4.535;9.258;19.871
-1.798;-7.370;5.570;9.411;20.103
-2.411;-1.337;10.492;10.848;21.553
-3.119;-2.697;8.213;9.190;21.714
-3.905;-1.777;8.922;9.900;21.403
-1.510;-3.291;9.381;10.055;16.818
-1.376;-7.351;6.029;9.606;17.578
-0.131;-6.451;5.704;8.612;17.585
-0.514;-8.194;6.757;10.633;17.663
2.051;-9.841;4.248;10.913;18.060
-0.553;-8.501;5.876;10.349;18.353
0.691;-12.121;5.206;13.210;18.760
1.228;-7.390;-4.600;8.791;21.693
-1.012;-10.416;0.168;10.466;22.526
0.749;-8.788;-3.834;9.617;23.003
2.894;-1.241;1.375;3.436;24.075
-1.721;-7.447;4.114;8.680;25.141
-1.970;-11.144;-1.133;11.373;25.198
-0.208;-0.131;9.151;9.154;27.891
-2.449;-0.666;9.113;9.460;27.853
-3.828;-8.635;-2.838;9.863;31.203
-5.246;-9.497;2.754;11.194;30.768
-4.824;-11.010;2.926;12.371;30.686
-3.464;-7.275;5.704;9.872;31.035
-3.541;-7.351;6.087;10.180;30.904
-3.981;-7.236;5.742;10.059;30.458
-3.828;-7.275;5.321;9.792;30.420
-3.905;-7.217;5.416;9.832;30.350
-3.847;-7.543;5.435;10.062;30.094
-4.058;-7.447;5.570;10.146;29.908
-3.024;-9.420;3.424;10.469;29.815
-0.361;-13.404;-5.481;14.486;29.536
1.955;-8.060;-2.972;8.810;29.592
1.726;-7.505;-0.023;7.701;29.377
-3.598;-12.427;6.202;14.347;29.421
-1.415;-8.730;4.056;9.730;28.659
-3.522;-2.199;6.048;7.336;28.830
-3.962;-9.956;-0.291;10.719;26.487
-4.154;-1.528;8.577;9.652;29.085
-4.307;-2.295;8.270;9.603;25.267
-4.230;1.210;9.036;10.050;24.845
-3.981;2.819;8.194;9.536;24.862
-3.886;3.700;7.428;9.163;24.413
-4.154;3.987;7.389;9.367;24.413
-4.250;1.669;7.485;8.768;24.516
-3.943;0.214;9.151;9.967;24.614
-3.617;-0.323;9.247;9.934;24.622
-2.813;0.463;9.305;9.732;24.645
-0.629;1.459;9.113;9.250;24.761
-0.706;2.761;9.266;9.694;24.602
-0.323;3.298;10.090;10.620;22.452
-0.227;-3.999;8.845;9.709;22.775
1.457;-6.892;8.175;10.791;22.832
3.392;-6.087;6.240;9.354;20.931
3.143;-7.332;5.953;9.953;20.415
2.798;-7.907;5.416;9.984;19.143
1.898;-9.113;3.501;9.945;16.487
0.864;-9.152;3.635;9.885;11.100
-1.376;-9.880;3.635;10.617;11.316
-3.330;-6.451;5.799;9.291;11.637
-3.292;-7.754;4.497;9.549;11.639
2.243;-9.937;5.857;11.751;13.090
-2.985;-7.006;3.367;8.327;14.605
0.347;-10.129;2.907;10.544;15.132
2.511;-9.094;3.750;10.152;15.181
1.055;-7.332;4.918;8.891;15.383
3.047;-8.041;5.991;10.480;15.524
-0.400;-7.639;9.132;11.912;16.035
4.963;-11.642;0.858;12.685;19.200
-1.951;-9.592;-0.521;9.802;20.529
-1.606;-9.860;-0.827;10.024;19.155
-2.219;-9.841;-0.329;10.093;18.865
-2.104;-9.822;0.226;10.047;18.656
-1.396;-9.726;-0.080;9.826;18.627
-1.127;-9.765;-0.386;9.837;18.612
-1.261;-10.167;-0.616;10.263;18.458
-1.281;-9.956;-0.865;10.075;18.432
-1.817;-10.033;-1.076;10.253;18.290
-0.744;-10.550;-1.957;10.756;17.789
0.519;-9.056;0.475;9.083;17.966
-1.032;-10.550;0.685;10.622;17.036
2.856;-2.524;12.427;12.998;21.576
2.798;0.750;8.040;8.546;21.781
2.798;4.217;8.194;9.631;21.909
2.492;3.815;8.366;9.526;21.764
1.534;6.171;8.194;10.372;21.784
1.151;5.883;8.443;10.354;21.282
3.833;5.347;7.370;9.879;18.664
-6.625;-7.332;0.513;9.895;24.730
-6.376;-7.543;-0.846;9.913;24.764
-7.027;-7.179;-0.329;10.051;24.768
-7.563;-5.378;5.052;10.566;25.409
-4.460;-5.474;6.776;9.786;25.644
-5.341;-5.896;6.240;10.111;25.665
-6.644;-4.727;5.435;9.799;25.732
-8.004;-6.508;2.237;10.556;26.025
-4.001;-9.094;0.455;9.946;26.511
-7.276;-7.907;-0.789;10.774;26.727
-9.076;-1.931;1.796;9.452;27.390
-8.961;-2.122;1.643;9.354;27.306
-9.536;-2.141;1.700;9.920;22.990
-9.498;-2.658;0.264;9.867;22.381
-8.349;-3.559;-1.114;9.144;22.201
-9.996;-2.582;1.336;10.410;22.412
-8.751;-2.678;0.245;9.155;22.328
-8.961;-3.386;0.245;9.583;22.334
-2.411;-8.462;2.792;9.231;23.776
-3.886;-9.152;3.137;10.426;15.841
-5.360;-8.884;4.899;11.474;15.948
0.710;-10.109;5.627;11.591;17.099
0.060;-7.179;4.325;8.381;16.450
1.534;-8.117;5.589;9.974;16.206
2.396;-6.796;4.899;8.713;16.259
-4.939;-3.271;8.768;10.582;18.489
-4.518;-2.946;7.791;9.476;18.106
-7.678;-4.421;10.856;14.012;17.986
-0.400;-2.448;9.822;10.130;19.177
0.194;-9.477;0.896;9.521;21.250
4.522;-9.956;-1.421;11.027;21.813
2.683;-9.171;-0.693;9.580;21.909
2.319;-8.826;-0.961;9.176;21.863
-1.415;-6.738;6.891;9.741;23.536
-0.553;-5.666;8.500;10.230;23.425
-3.196;-9.075;0.838;9.658;24.966
-2.028;-8.596;3.999;9.695;25.186
-8.272;-6.336;6.930;12.514;24.736
10.192;-1.030;1.796;10.400;31.694
10.249;-1.069;1.815;10.463;31.610
10.173;-1.011;1.854;10.390;30.989
10.173;-1.145;1.873;10.407;30.816
10.173;-0.208;2.179;10.405;30.756
10.134;-0.438;2.313;10.403;30.709
10.077;-0.418;2.064;10.294;29.359
9.981;-0.533;2.447;10.290;29.341
9.981;-0.380;2.390;10.270;28.971
10.019;-0.628;2.409;10.323;27.955
10.077;-0.533;2.294;10.348;25.536
10.096;-0.380;2.256;10.352;25.055
10.058;-0.361;2.332;10.331;24.965
10.058;-0.438;2.390;10.347;24.958
10.096;-0.399;2.371;10.378;23.302
10.077;-0.303;2.256;10.331;23.206
9.981;-3.195;-0.118;10.480;21.799
10.173;-2.352;-0.080;10.441;21.549
10.173;-2.793;0.053;10.549;20.295
9.847;-1.720;1.605;10.124;4.487
9.981;-3.310;1.605;10.637;4.762
10.345;-0.705;-0.693;10.392;5.904
10.383;-0.724;-0.770;10.436;5.904
10.364;-0.590;-0.750;10.408;5.822
10.345;-0.552;-0.770;10.388;5.816
10.326;-0.552;-0.693;10.364;5.811
10.345;-0.686;-0.712;10.392;5.798
10.383;-0.514;-0.559;10.410;5.801
10.345;-0.666;-0.635;10.386;5.798
10.326;-0.705;-0.635;10.369;5.796
10.307;-0.628;-0.540;10.340;5.795
10.345;-0.705;-0.521;10.382;5.795
10.326;-0.686;-0.559;10.364;5.794
10.326;-0.705;-0.559;10.365;5.794
10.345;-0.705;-0.578;10.385;5.792
10.288;-0.724;-0.578;10.329;4.421
10.307;-0.724;-0.597;10.349;4.335
10.288;-0.705;-0.597;10.329;4.311
10.326;-0.762;-0.597;10.371;3.863
10.326;-0.743;-0.635;10.372;3.518
10.326;-0.705;-0.578;10.366;0.428
10.326;-0.743;-0.578;10.369;0.420
10.307;-0.762;-0.616;10.353;0.400
10.307;-0.992;-1.172;10.420;0.721
10.249;-0.973;-1.153;10.359;0.719
10.230;-0.896;-1.114;10.329;0.712
10.824;-1.509;8.060;13.579;9.238
7.070;-0.915;7.006;9.995;10.043
6.763;-2.256;7.600;10.420;10.154
6.438;-2.256;7.504;10.141;10.159
6.054;-1.605;8.194;10.313;10.210
6.265;-2.793;7.351;10.054;10.316
6.074;-2.007;7.983;10.229;10.367
9.234;1.440;4.095;10.203;12.019
9.215;1.612;4.210;10.258;12.020
9.157;1.554;4.382;10.269;12.022
9.234;1.478;4.190;10.247;12.024
9.196;1.612;4.305;10.281;12.025
9.100;1.689;4.344;10.224;12.026
9.119;1.669;4.363;10.245;12.026
9.234;1.363;4.171;10.223;12.032
9.062;2.244;3.941;10.133;12.067
9.234;1.938;3.961;10.233;12.057
9.196;2.244;4.037;10.290;12.061
9.157;2.033;3.654;10.066;12.069
9.483;1.171;4.325;10.488;7.878
9.043;1.363;4.708;10.285;6.847
9.215;1.861;3.980;10.208;6.742
9.023;1.574;4.708;10.298;6.781
8.889;1.746;4.688;10.200;6.707
9.081;1.957;4.439;10.295;6.554
9.138;1.535;4.363;10.241;6.488
9.100;1.880;4.382;10.273;2.287
9.138;1.784;4.171;10.202;2.290
9.521;-2.275;2.332;10.063;5.021
10.307;-0.054;1.815;10.465;5.566
10.000;-1.777;1.547;10.273;5.838
9.981;-1.567;1.873;10.275;5.849
9.962;-1.241;2.467;10.337;5.889
9.885;-1.471;2.581;10.321;5.882
9.866;-1.030;2.965;10.353;5.838
9.732;-1.030;3.194;10.294;5.834
9.675;-0.762;3.367;10.272;5.834
9.828;-1.356;3.137;10.405;5.854
9.368;-1.356;5.435;10.915;6.202
8.698;0.252;5.761;10.436;6.421
8.813;1.784;4.708;10.149;6.625
8.870;1.325;4.842;10.192;6.594
8.621;1.325;5.167;10.137;6.603
8.564;1.784;4.803;9.979;6.618
9.004;1.516;4.593;10.221;6.627
9.598;2.072;2.792;10.208;6.907
9.541;1.363;3.386;10.215;6.965
9.541;1.612;3.463;10.277;5.345
9.406;1.344;3.731;10.207;4.787
9.426;1.286;3.922;10.290;4.452
9.521;1.133;3.731;10.288;4.443
9.483;1.363;3.673;10.260;4.397
9.502;1.248;3.405;10.170;4.399
-5.629;-4.765;6.604;9.900;17.157
-5.552;-4.804;6.604;9.875;17.155
-5.571;-4.804;6.623;9.898;17.152
-5.399;-4.957;6.642;9.891;17.141
-5.418;-4.938;6.661;9.905;16.980
-5.418;-4.880;6.566;9.812;16.887
-5.399;-4.900;6.661;9.876;16.785
-5.399;-4.919;6.700;9.911;16.778
-5.360;-4.919;6.661;9.864;16.773
1.323;-5.532;8.807;10.484;18.183
5.231;-6.030;11.278;13.817;18.760
4.024;-0.590;5.321;6.697;20.361
9.809;1.286;2.869;10.300;21.371
9.809;1.325;2.869;10.305;21.369
9.790;1.420;2.792;10.279;21.366
9.770;1.382;2.773;10.249;21.365
9.790;1.478;2.792;10.287;21.364
9.770;1.401;2.888;10.283;21.363
9.751;1.382;2.907;10.268;21.361
9.809;1.325;2.984;10.338;13.452
9.790;1.229;2.888;10.280;13.452
9.866;1.382;2.907;10.377;13.453
9.828;1.191;2.926;10.323;13.453
9.924;1.267;2.945;10.429;13.453
9.713;1.210;2.945;10.221;13.455
9.828;1.267;2.907;10.327;13.455
9.809;1.210;2.945;10.312;13.455
9.770;1.344;2.907;10.281;13.456
9.349;1.459;3.922;10.242;11.517
9.349;1.363;3.941;10.236;10.536
9.311;1.382;3.999;10.227;6.670
9.253;1.420;4.267;10.288;1.251
9.234;1.382;4.229;10.250;1.251
9.215;1.420;4.210;10.230;1.246
9.215;1.401;4.229;10.235;1.245
9.215;1.440;4.095;10.186;1.249
9.234;1.459;4.171;10.236;1.246
9.215;1.420;4.267;10.253;1.250
9.215;1.440;4.210;10.233;1.246
3.411;-7.006;6.719;10.289;10.623
3.526;-6.700;6.930;10.264;10.629
3.449;-6.719;6.949;10.263;10.627
3.430;-6.796;6.853;10.242;10.627
3.411;-6.815;6.891;10.274;10.625
3.239;-6.432;7.179;10.168;10.637
3.449;-6.547;7.083;10.243;10.639
3.392;-6.623;7.102;10.286;10.639
4.331;-7.179;6.317;10.497;10.666
2.990;-4.440;10.454;11.744;11.840
2.990;0.309;9.611;10.070;12.784
2.741;-0.418;9.420;9.819;12.806
3.277;-0.590;9.439;10.009;12.818
3.277;-0.571;9.458;10.026;12.818
3.335;-0.533;9.439;10.025;12.818
3.277;-0.590;9.420;9.991;12.818
3.335;-0.609;9.420;10.011;12.818
3.354;-0.609;9.400;9.999;12.817
3.469;-0.533;9.439;10.070;12.818
3.335;-0.514;9.458;10.042;7.280
3.335;-0.590;9.420;10.010;7.270
3.315;-0.533;9.458;10.036;7.270
3.296;-0.590;9.420;9.997;7.269
3.296;-0.609;9.420;9.998;7.269
3.335;-0.571;9.420;10.009;7.251
3.181;-0.380;9.630;10.149;7.254
7.223;-8.673;9.803;14.949;11.737
7.932;2.646;3.578;9.095;17.416
8.621;0.060;3.999;9.503;16.860
10.000;1.037;2.658;10.399;16.298
9.560;1.440;3.980;10.455;16.344
9.675;0.903;2.754;10.099;16.389
4.005;-3.769;8.577;10.188;18.881
4.082;-3.884;8.481;10.182;18.881
4.120;-3.865;8.519;10.222;18.881
4.158;-3.904;8.500;10.236;18.881
4.177;-3.923;8.462;10.219;18.881
4.177;-3.942;8.443;10.211;18.881
4.235;-3.884;8.424;10.197;18.880
4.254;-4.038;8.443;10.280;18.881
4.197;-3.999;8.424;10.226;18.881
4.197;-3.904;8.462;10.220;18.881
4.216;-3.846;8.481;10.222;18.881
9.541;2.436;3.386;10.413;21.220
9.541;2.819;2.581;10.278;21.236
9.694;1.995;2.658;10.248;19.145
9.483;2.110;3.252;10.244;14.127
9.464;2.129;3.271;10.237;13.865
9.445;2.110;3.329;10.234;13.696
9.406;2.033;3.405;10.207;13.619
9.426;2.072;3.386;10.227;13.553
9.406;2.091;3.482;10.245;9.788
9.406;2.033;3.424;10.214;9.787
9.387;2.072;3.520;10.237;9.788
9.387;2.072;3.482;10.224;9.788
9.406;2.033;3.443;10.220;9.788
9.426;2.110;3.424;10.248;9.788
9.330;1.420;3.118;9.939;9.817
8.947;3.451;3.865;10.339;10.059
8.889;3.547;3.692;10.258;10.061
8.908;3.470;3.194;10.079;10.073
9.043;3.202;3.118;10.087;10.077
-0.495;-3.329;9.209;9.805;13.360
-0.840;-3.559;9.669;10.337;13.345
10.288;0.214;-0.597;10.307;20.514
10.326;0.367;-0.559;10.347;20.505
10.288;0.348;-0.731;10.320;20.506
10.268;0.329;-0.540;10.287;20.507
10.249;0.501;-0.597;10.278;20.507
10.326;0.405;-0.635;10.353;20.507
10.288;0.405;-0.693;10.319;20.507
10.268;-0.380;0.934;10.317;20.587
10.326;-0.380;0.992;10.380;20.586
10.249;-0.208;0.973;10.297;20.587
10.307;-0.227;0.858;10.345;20.588
10.307;-0.284;0.992;10.358;20.588
10.326;-0.150;0.877;10.364;20.575
10.268;-0.150;0.896;10.308;20.457
10.268;0.080;0.896;10.307;20.457
10.307;-0.265;1.183;10.378;20.456
10.192;-0.265;1.356;10.285;20.455
10.307;-0.686;0.724;10.355;15.756
10.134;-0.227;1.662;10.272;15.780
10.192;-0.647;1.739;10.359;2.393
10.230;-0.877;1.528;10.380;2.408
10.173;-0.896;1.777;10.365;2.415
10.115;-0.954;2.007;10.356;2.419
10.096;-0.992;2.026;10.345;2.413
10.096;-1.050;2.026;10.350;2.410
10.115;-1.011;2.083;10.376;2.410
10.096;-1.050;2.122;10.370;1.597
10.096;-1.050;2.083;10.362;1.595
10.115;-1.011;2.026;10.365;1.585
10.115;-1.548;1.509;10.343;1.747
10.115;-1.624;1.585;10.366;1.744
10.096;-1.528;1.566;10.330;1.738
8.774;-2.831;4.650;10.325;3.997
8.774;-2.850;4.650;10.331;3.990
8.774;-2.927;4.669;10.361;3.965
8.794;0.080;5.321;10.278;5.015
8.794;-0.016;5.321;10.278;4.957
9.043;-1.720;4.727;10.348;5.174
9.023;-1.701;4.708;10.318;5.156
9.043;-1.701;4.746;10.353;5.146
9.004;-1.662;4.708;10.295;5.140
9.023;-1.682;4.727;10.324;5.135
9.023;-1.739;4.727;10.333;5.135
9.004;-1.739;4.746;10.325;5.135
9.215;-1.203;4.497;10.324;5.172
9.215;-1.184;4.516;10.330;5.172
9.196;-1.145;4.516;10.308;5.172
9.177;-1.184;4.535;10.304;5.172
9.177;-1.184;4.516;10.296;5.118
9.138;-1.107;4.535;10.261;5.117
9.196;-1.145;4.535;10.317;5.117
9.196;-1.184;4.516;10.313;3.637
-1.242;-6.336;7.677;10.031;12.598
-1.319;-6.317;7.696;10.043;12.598
-1.300;-6.317;7.677;10.026;12.217
-1.223;-6.394;7.734;10.109;12.217
-1.281;-6.394;7.677;10.073;12.081
-1.261;-6.394;7.734;10.114;12.081
-1.261;-6.317;7.696;10.036;12.081
-0.936;-6.700;7.408;10.032;12.095
-0.974;-6.643;7.485;10.055;12.095
-1.032;-6.796;7.562;10.219;12.096
-0.917;-6.853;7.466;10.176;12.097
-0.974;-6.815;7.428;10.127;12.081
-0.878;-7.006;7.370;10.206;12.083
-0.955;-6.987;7.313;10.159;12.084
-0.974;-6.757;7.313;10.004;12.086
-0.687;-7.390;7.772;10.746;12.114
-1.281;-3.961;8.768;9.706;12.643
-1.779;-4.114;8.692;9.779;12.654
-1.108;-4.746;8.366;9.682;12.692
-1.051;-5.417;8.270;9.942;4.007
-2.449;-6.259;7.217;9.862;4.452
-3.905;-0.609;7.677;8.635;7.353
-6.644;-0.399;9.534;11.628;8.066
-6.835;-1.088;5.704;8.969;8.957
-6.606;-2.601;5.953;9.265;9.090
-7.161;-3.080;5.819;9.728;9.120
-7.410;-3.156;5.378;9.685;9.116
-7.295;-2.907;5.608;9.650;9.122
-7.391;-2.850;5.589;9.695;9.121
-7.276;-2.831;5.761;9.703;9.122
-7.257;-2.927;5.742;9.706;9.123
-7.065;-3.482;5.742;9.747;9.139
-7.104;-3.520;5.704;9.767;9.138
-7.065;-3.482;5.761;9.759;9.136
-7.065;-3.501;5.742;9.754;9.098
-7.046;-3.501;5.799;9.774;8.347
-7.046;-3.482;5.799;9.767;8.330
-7.046;-3.463;5.780;9.749;8.273
-7.084;-3.520;5.819;9.820;8.245
-7.008;-3.501;5.838;9.770;8.014
-6.989;-3.482;5.838;9.750;5.474
-7.008;-3.520;5.838;9.777;4.356
-7.027;-3.520;5.838;9.790;1.947
-7.008;-3.520;5.819;9.765;1.179
-6.969;-3.540;5.857;9.768;0.915
-6.989;-3.540;5.876;9.793;0.759
-6.893;-3.597;5.895;9.757;0.678
-6.912;-3.559;5.914;9.768;0.670
-6.931;-3.635;5.895;9.798;0.642
-6.931;-3.578;5.895;9.777;0.637
-6.912;-3.597;5.914;9.782;0.250
-6.912;-3.578;5.895;9.764;0.242
-6.740;-3.884;5.953;9.796;0.423
-6.740;-3.884;5.914;9.772;0.424
-6.701;-3.904;6.010;9.812;0.433
-6.701;-3.904;6.029;9.823;0.433
-6.682;-3.923;6.010;9.806;0.433
-6.663;-3.923;6.029;9.805;0.427
-6.644;-3.904;6.048;9.796;0.420
-6.471;-4.057;6.144;9.802;0.488
-6.491;-4.076;6.163;9.835;0.488
-6.491;-4.057;6.163;9.827;0.488
1.419;7.033;7.677;10.508;13.714
1.074;6.611;7.159;9.803;13.735
0.902;6.209;6.930;9.348;13.744
0.825;6.381;7.006;9.512;13.745
0.959;6.458;6.949;9.535;13.746
0.921;6.362;7.064;9.551;13.746
0.940;6.420;7.044;9.577;13.746
0.959;6.420;7.064;9.593;13.746
0.902;6.420;7.044;9.573;13.746
0.730;6.688;6.757;9.535;13.749
0.883;6.822;6.623;9.549;13.751
0.902;6.822;6.661;9.577;13.750
0.864;6.764;6.642;9.519;13.750
0.864;6.784;6.661;9.546;13.750
0.902;6.707;6.681;9.509;13.751
0.959;6.650;6.815;9.570;13.752
1.017;6.630;6.815;9.562;13.749
1.055;6.554;6.834;9.527;13.750
1.055;6.496;6.815;9.474;13.750
1.285;6.477;6.910;9.558;1.127
1.343;6.477;6.987;9.621;0.845
1.477;6.324;7.102;9.623;0.725
1.630;6.190;7.083;9.547;0.725
1.841;6.017;7.408;9.719;0.824
1.879;5.979;7.332;9.645;0.814
1.802;5.979;7.217;9.543;0.824
1.821;5.941;7.274;9.567;0.826
1.936;5.979;7.313;9.642;0.834
1.955;5.864;7.293;9.560;0.725
4.426;0.405;6.661;8.007;6.064
8.085;-5.321;4.076;10.502;9.467
8.430;-0.609;8.979;12.331;11.661
8.315;0.501;4.401;9.421;12.577
9.732;-0.150;5.282;11.074;12.704
8.755;-2.390;4.267;10.028;12.976
9.636;-4.306;1.356;10.641;13.464
9.904;-3.501;0.455;10.514;13.521
9.636;-3.310;0.302;10.193;13.525
9.636;-2.888;2.179;10.292;13.659
9.349;-2.199;3.673;10.282;13.761
9.253;-1.548;4.746;10.513;13.816
9.138;-1.164;4.459;10.234;13.823
9.081;-0.093;4.842;10.291;13.864
8.966;0.635;4.535;10.067;13.886
9.023;0.980;4.861;10.295;13.894
8.908;0.463;5.052;10.251;13.905
9.004;0.060;4.842;10.223;13.912
8.985;-0.361;4.937;10.258;13.918
9.004;-0.858;4.995;10.332;12.557
9.043;-1.452;4.631;10.263;10.261
9.081;-1.701;4.401;10.233;7.685
9.062;-1.682;4.535;10.272;6.072
9.138;-1.720;4.478;10.320;5.803
9.023;-1.701;4.593;10.266;5.167
9.081;-1.662;4.631;10.328;3.712
8.985;-1.586;4.708;10.267;3.503
8.985;-1.471;4.784;10.285;3.487
8.985;-1.318;4.727;10.237;2.912
9.004;-1.394;4.746;10.273;2.387
9.023;-1.375;4.784;10.305;2.029
8.966;-1.260;4.784;10.240;1.972
9.023;-1.394;4.727;10.281;1.618
9.023;-1.413;4.708;10.275;1.407
9.004;-1.471;4.708;10.266;1.325
9.023;-1.452;4.746;10.298;1.201
9.043;-1.509;4.669;10.288;1.111
9.023;-1.490;4.688;10.276;1.025
9.023;-1.490;4.631;10.251;0.896
9.043;-1.471;4.746;10.318;0.574
9.023;-1.509;4.612;10.245;0.483
9.023;-1.528;4.669;10.273;0.467
9.004;-1.471;4.650;10.240;0.460
9.023;-1.548;4.650;10.268;0.437
9.004;-1.509;4.650;10.245;0.432
9.023;-1.567;4.650;10.271;0.411
9.023;-1.586;4.631;10.265;0.388
9.043;-1.548;4.669;10.294;0.357
9.023;-1.567;4.612;10.253;0.353
9.043;-1.586;4.631;10.283;0.352
9.023;-1.624;4.631;10.271;0.331
9.023;-1.605;4.612;10.259;0.292
9.004;-1.605;4.631;10.251;0.292
9.023;-1.643;4.631;10.274;0.289
9.043;-1.624;4.631;10.288;0.287
9.023;-1.682;4.631;10.280;0.276
8.985;-1.643;4.574;10.215;0.285
9.023;-1.624;4.612;10.262;0.285
9.004;-1.624;4.631;10.254;0.261
9.023;-1.662;4.593;10.260;0.227
9.004;-1.643;4.631;10.257;0.224
9.023;-1.624;4.574;10.245;0.224
9.004;-1.624;4.593;10.237;0.211
9.043;-1.662;4.574;10.269;0.215
8.928;-1.682;4.727;10.241;0.282
9.004;-1.950;4.574;10.285;0.424
8.985;-2.026;4.497;10.249;0.434
8.985;-2.065;4.516;10.266;0.432
8.947;-1.988;4.612;10.260;0.449
9.004;-1.988;4.459;10.242;0.476
8.985;-2.046;4.478;10.245;0.480
8.966;-1.911;4.574;10.245;0.507
8.966;-2.122;4.535;10.269;0.549
9.023;-2.046;4.516;10.295;0.557
8.985;-2.026;4.459;10.233;0.558
9.004;-1.988;4.612;10.310;0.575
9.004;-1.988;4.516;10.267;0.580
8.985;-1.873;4.574;10.254;0.594
8.928;-1.873;4.593;10.213;0.594
8.966;-1.816;4.593;10.236;0.596
8.928;-1.605;4.631;10.184;0.631
9.004;-1.739;4.612;10.264;0.650
8.966;-1.586;4.631;10.215;0.666
8.966;-1.548;4.708;10.244;0.644
8.966;-1.701;4.593;10.216;0.592
8.985;-1.624;4.746;10.290;0.606
8.966;-1.662;4.612;10.218;0.621
8.985;-1.682;4.631;10.247;0.608
8.966;-1.682;4.669;10.247;0.588
8.966;-1.643;4.688;10.250;0.586
9.004;-1.720;4.631;10.270;0.571
9.004;-1.701;4.650;10.275;0.530
8.985;-1.758;4.631;10.260;0.524
8.966;-1.662;4.631;10.227;0.529
8.985;-1.701;4.631;10.250;0.506
8.966;-1.701;4.612;10.225;0.498
8.966;-1.739;4.631;10.240;0.482
8.966;-1.739;4.669;10.257;0.480
8.947;-1.701;4.612;10.208;0.480
8.966;-1.720;4.612;10.228;0.429
8.966;-1.720;4.631;10.237;0.400
8.947;-1.739;4.688;10.249;0.373
8.985;-1.854;4.574;10.251;0.399
8.947;-1.720;4.631;10.220;0.381
8.928;-1.739;4.631;10.206;0.341
8.985;-1.777;4.574;10.237;0.323
9.004;-1.758;4.669;10.293;0.337
8.947;-1.777;4.669;10.247;0.339
8.928;-1.777;4.593;10.196;0.345
8.966;-1.758;4.688;10.269;0.346
8.966;-1.777;4.612;10.238;0.353
8.947;-1.758;4.612;10.218;0.349
8.966;-1.758;4.612;10.234;0.335
8.947;-1.701;4.650;10.225;0.340
8.966;-1.816;4.612;10.245;0.361
8.985;-1.739;4.650;10.265;0.369
8.947;-1.777;4.612;10.221;0.373
8.966;-1.835;4.612;10.248;0.371
8.966;-1.816;4.574;10.227;0.372
8.966;-1.797;4.593;10.233;0.373
8.908;-1.701;4.612;10.174;0.385
8.947;-1.873;4.612;10.238;0.389
8.947;-1.797;4.612;10.225;0.367
8.928;-1.720;4.612;10.195;0.374
8.947;-1.835;4.612;10.231;0.382
8.928;-1.758;4.612;10.201;0.377
8.928;-1.816;4.612;10.211;0.377
8.947;-1.816;4.593;10.219;0.369
8.928;-1.816;4.593;10.203;0.355
8.947;-1.816;4.612;10.228;0.347
8.947;-1.854;4.554;10.209;0.353
8.947;-1.739;4.650;10.232;0.383
8.966;-1.854;4.612;10.251;0.396
8.947;-1.816;4.574;10.211;0.381
8.928;-1.797;4.612;10.208;0.373
8.947;-1.777;4.593;10.212;0.369
8.947;-1.835;4.593;10.223;0.369
8.985;-1.854;4.631;10.276;0.371
8.928;-1.816;4.631;10.220;0.376
8.947;-1.854;4.593;10.226;0.363
8.928;-1.835;4.593;10.206;0.318
8.947;-1.854;4.574;10.218;0.311
8.928;-1.758;4.650;10.218;0.325
8.908;-1.777;4.631;10.196;0.305
8.947;-1.873;4.574;10.221;0.317
9.004;-2.046;4.478;10.262;0.374
8.966;-1.682;4.765;10.292;0.596
9.426;-2.065;3.367;10.220;1.633
9.292;-1.816;3.520;10.101;1.664
9.406;-2.429;3.214;10.232;1.802
9.330;-3.137;3.194;10.348;1.932
9.387;-2.697;3.079;10.240;1.982
9.560;-3.099;2.907;10.461;2.036
9.406;-1.509;3.099;10.017;2.595
9.541;-2.065;3.156;10.259;2.657
9.675;-3.329;2.218;10.469;3.091
9.196;-2.793;3.807;10.337;3.549
9.062;-1.662;4.248;10.145;3.752
9.196;-2.103;4.210;10.330;3.780
9.196;-2.314;3.846;10.233;3.803
9.196;-2.333;3.903;10.258;3.804
9.234;-2.218;3.884;10.260;3.804
9.253;-2.275;3.865;10.282;3.804
9.215;-2.295;3.884;10.260;3.803
9.215;-2.256;3.846;10.237;3.797
9.234;-2.199;4.018;10.307;3.773
9.234;-2.295;4.056;10.343;3.455
9.272;-2.812;3.597;10.335;3.509
9.272;-2.065;4.325;10.437;3.594
9.215;-1.758;2.811;9.793;3.847
8.966;-3.156;4.056;10.334;4.261
8.583;-3.348;4.401;10.210;4.270
8.717;-3.329;4.190;10.228;3.964
8.276;-3.789;5.340;10.553;4.136
8.008;-2.946;4.248;9.531;4.073
