x;y;z;a;index
8.908;-2.135;0.424;9.170;5.249
9.143;-2.214;0.317;9.412;5.072
9.119;-2.211;0.800;9.417;4.386
9.229;-1.948;1.308;9.523;3.954
9.488;-1.661;1.418;9.736;3.771
9.885;-1.560;1.248;10.085;3.728
10.261;-1.419;1.332;10.444;3.373
10.373;-1.452;1.356;10.562;2.798
10.524;-1.546;1.468;10.738;2.788
10.730;-1.687;1.521;10.968;2.522
11.111;-1.678;1.624;11.354;1.894
11.398;-1.737;1.748;11.662;1.716
11.389;-1.728;1.830;11.663;1.619
10.962;-1.527;1.949;11.239;1.673
11.705;-1.548;2.040;11.982;1.820
12.444;-1.843;2.124;12.758;1.976
13.010;-2.025;2.335;13.372;2.053
12.409;-2.104;2.955;12.928;2.194
10.395;-1.618;2.828;10.894;3.005
7.766;-1.886;4.344;9.096;4.211
7.261;-2.180;4.406;8.769;4.243
7.510;-3.370;3.886;9.103;4.418
8.264;-4.977;3.324;10.203;4.759
9.310;-7.160;2.232;11.956;5.435
8.223;-8.171;1.983;11.761;5.622
6.918;-7.472;2.067;10.391;5.800
7.278;-4.883;2.610;9.145;6.383
8.039;-3.483;2.347;9.070;6.581
8.774;-2.456;1.569;9.245;6.742
8.748;-1.790;1.028;8.988;6.785
8.685;-1.642;1.200;8.920;6.781
9.097;-1.615;1.866;9.426;6.826
9.301;-1.589;1.586;9.568;6.817
9.195;-1.764;1.803;9.535;6.783
8.963;-1.663;1.157;9.189;6.771
8.441;-1.783;1.262;8.719;6.764
8.173;-1.950;1.183;8.486;6.716
8.448;-2.176;1.236;8.811;6.397
8.887;-2.334;1.358;9.288;5.646
9.095;-2.381;1.535;9.526;5.622
9.342;-2.405;1.770;9.807;5.475
9.770;-2.278;1.770;10.187;5.168
10.534;-1.895;1.717;10.840;4.515
11.398;-1.297;1.878;11.624;4.388
11.743;-1.615;2.395;12.093;4.188
12.306;-2.559;2.119;12.746;3.421
11.762;-3.761;1.526;12.443;3.344
11.029;-4.594;1.159;12.004;3.217
10.510;-5.161;1.056;11.756;3.196
9.899;-5.286;1.006;11.267;3.248
9.421;-4.761;0.786;10.585;3.239
9.150;-4.177;0.613;10.077;3.288
9.411;-3.904;0.798;10.220;3.301
9.789;-3.969;1.020;10.612;3.258
9.808;-4.235;1.085;10.738;3.224
9.306;-4.172;0.994;10.247;3.248
8.662;-3.729;1.248;9.513;3.331
7.929;-3.847;1.083;8.879;3.383
7.756;-3.928;0.611;8.716;3.409
7.900;-4.031;0.633;8.892;3.397
8.061;-4.105;0.824;9.083;3.377
8.276;-3.954;0.918;9.218;3.279
8.683;-3.528;1.099;9.437;3.163
9.028;-2.899;1.030;9.538;3.168
9.658;-2.765;1.159;10.112;3.030
10.318;-2.420;1.432;10.695;2.779
10.606;-2.051;1.566;10.915;2.567
10.213;-1.766;1.571;10.483;2.495
9.672;-1.342;1.569;9.890;2.511
9.246;-1.019;1.485;9.420;2.459
9.318;-1.180;1.566;9.522;2.375
9.473;-1.620;1.552;9.735;2.384
9.502;-2.092;1.492;9.843;2.390
9.215;-2.858;1.466;9.758;2.511
8.978;-3.619;1.463;9.790;2.584
8.769;-4.323;1.399;9.877;2.558
8.676;-5.061;1.274;10.124;2.557
8.760;-5.915;1.243;10.643;2.649
9.025;-6.284;1.370;11.083;2.685
9.100;-6.897;2.048;11.600;2.825
9.411;-6.739;3.154;11.997;3.041
9.315;-6.255;4.598;12.126;3.346
9.361;-5.630;5.163;12.082;3.374
8.077;-5.410;5.507;11.173;3.573
6.923;-5.707;5.385;10.464;3.684
7.452;-4.340;4.260;9.619;4.093
8.073;-2.729;4.485;9.629;4.421
8.793;-1.991;3.637;9.722;4.567
8.650;-0.945;3.032;9.214;4.695
7.946;-1.141;2.934;8.546;4.749
8.171;-1.852;2.996;8.898;4.785
8.755;-2.338;2.546;9.413;4.842
9.583;-3.167;1.677;10.231;4.991
10.302;-3.753;1.080;11.017;5.048
10.816;-3.909;1.439;11.591;5.036
10.053;-3.631;2.522;10.982;5.160
9.042;-3.124;2.373;9.857;5.214
8.626;-3.207;2.294;9.484;5.211
8.796;-3.727;2.225;9.808;5.159
8.913;-4.225;1.787;10.024;5.072
8.927;-4.690;1.229;10.159;4.891
8.822;-4.673;1.092;10.043;4.821
8.681;-4.218;1.377;9.749;4.662
8.611;-3.770;1.753;9.562;4.544
9.045;-3.253;1.799;9.779;4.206
9.497;-2.812;1.995;10.104;3.885
9.966;-2.420;1.882;10.427;3.701
9.981;-2.006;1.847;10.346;3.520
9.629;-1.836;1.993;10.003;3.467
9.442;-1.883;2.266;9.891;3.402
9.464;-2.149;2.538;10.031;3.307
9.478;-2.357;2.608;10.109;2.976
9.440;-2.784;2.356;10.120;2.808
9.282;-3.107;2.246;10.042;2.759
9.114;-3.365;2.206;9.963;2.424
9.124;-3.339;2.356;9.997;2.144
9.246;-3.097;2.538;10.076;2.126
9.215;-2.793;2.258;9.890;2.094
9.181;-2.712;2.172;9.817;1.987
9.114;-2.798;2.261;9.798;1.855
9.143;-3.040;2.404;9.930;1.868
9.152;-3.195;2.495;10.010;1.793
9.097;-3.380;2.438;10.006;1.706
9.071;-3.763;2.203;10.065;1.629
8.992;-3.899;2.122;10.028;1.499
8.853;-3.849;2.186;9.898;1.374
8.954;-3.677;2.285;9.945;1.328
9.114;-3.421;2.361;10.017;1.299
9.265;-3.174;2.347;10.071;1.288
9.555;-2.951;2.222;10.244;1.289
9.643;-2.882;2.258;10.315;1.276
9.660;-2.913;2.251;10.338;1.176
9.619;-2.920;2.198;10.290;1.116
9.636;-3.114;2.057;10.334;1.099
9.511;-3.437;1.863;10.284;1.158
9.490;-3.713;1.703;10.332;1.156
9.466;-3.581;1.772;10.275;1.090
9.301;-3.344;1.779;10.043;1.121
9.183;-3.155;1.724;9.862;1.135
9.047;-3.073;1.645;9.695;1.114
8.872;-3.033;1.447;9.487;1.131
8.832;-2.903;1.389;9.400;1.123
8.846;-2.803;1.346;9.376;1.034
9.061;-3.138;1.248;9.670;1.099
9.294;-3.634;1.167;10.047;1.220
9.298;-3.981;1.054;10.169;1.253
9.131;-4.041;0.910;10.026;1.235
8.901;-3.911;0.903;9.764;1.230
8.829;-4.067;0.891;9.762;1.180
8.872;-4.175;0.874;9.844;1.180
9.073;-4.069;0.894;9.984;1.201
9.298;-3.835;0.968;10.105;1.245
9.564;-3.473;1.174;10.243;1.317
9.638;-3.212;1.229;10.234;1.286
9.478;-3.229;1.044;10.067;1.270
9.229;-3.392;0.870;9.871;1.307
9.102;-3.528;0.776;9.793;1.292
9.052;-4.084;0.645;9.951;1.394
8.975;-4.891;0.235;10.224;1.655
8.918;-5.405;0.264;10.431;1.713
8.721;-5.484;0.338;10.308;1.722
8.494;-5.530;0.376;10.142;1.734
8.568;-5.779;0.388;10.342;1.705
8.697;-5.616;0.515;10.366;1.631
8.829;-5.341;0.554;10.334;1.619
9.286;-5.195;0.415;10.649;1.679
9.717;-4.651;0.649;10.793;1.812
9.808;-4.072;0.748;10.646;1.900
9.787;-3.732;0.738;10.500;1.926
10.045;-3.686;0.671;10.721;1.932
10.527;-3.978;0.786;11.281;1.988
11.068;-4.294;0.599;11.887;2.034
10.840;-4.673;0.702;11.825;2.065
9.509;-4.979;0.475;10.744;2.474
8.492;-5.463;0.017;10.097;2.735
8.099;-5.836;-0.241;9.986;2.793
7.804;-5.915;-0.335;9.799;2.752
7.505;-6.169;-0.246;9.718;2.628
7.476;-6.574;-0.253;9.959;2.609
7.127;-6.658;-0.237;9.756;2.624
6.729;-6.631;-0.086;9.448;2.648
6.081;-6.239;-0.117;8.712;2.742
6.239;-5.106;0.508;8.078;3.026
6.090;-5.757;1.942;8.603;3.401
6.413;-6.389;2.926;9.514;3.576
7.177;-6.035;4.878;10.570;4.095
7.136;-6.476;8.402;12.785;5.388
7.249;-6.133;7.284;11.967;5.504
5.310;-5.238;3.420;8.205;7.051
4.630;-4.912;3.223;7.480;7.071
6.121;-5.049;3.642;8.731;7.210
7.620;-5.444;3.479;9.990;7.363
8.240;-5.599;3.654;10.612;7.262
8.829;-5.970;3.173;11.121;7.209
9.033;-5.918;2.905;11.182;7.192
9.018;-5.353;2.685;10.825;7.211
8.664;-4.505;2.366;10.048;7.265
8.465;-3.830;2.352;9.584;7.287
8.489;-3.310;2.582;9.470;7.301
8.779;-2.987;2.579;9.625;7.301
8.951;-2.817;2.462;9.702;7.267
8.894;-2.774;2.402;9.621;7.149
9.081;-2.580;2.447;9.752;6.977
9.308;-2.183;2.706;9.936;6.891
9.612;-1.622;3.070;10.220;6.596
9.840;-1.330;3.451;10.512;5.584
9.890;-1.699;3.479;10.621;5.471
9.911;-2.221;3.348;10.695;3.276
10.029;-2.135;3.324;10.779;3.185
10.211;-1.754;3.475;10.927;2.815
11.489;-2.923;3.178;12.274;2.930
11.460;-4.347;3.424;12.727;3.200
10.723;-4.419;3.324;12.065;3.175
10.316;-4.292;2.912;11.546;3.212
10.316;-4.263;2.661;11.475;3.164
9.722;-5.022;2.354;11.193;3.176
8.824;-5.348;1.942;10.500;3.267
7.759;-5.128;1.564;9.431;3.417
7.326;-4.589;1.909;8.852;3.477
7.589;-4.673;2.285;9.200;3.497
8.161;-5.049;2.447;9.904;3.566
8.568;-4.905;2.289;10.135;3.585
8.451;-4.749;1.969;9.892;3.566
8.190;-4.701;1.758;9.606;3.507
7.828;-4.936;2.005;9.469;3.501
7.670;-4.701;1.437;9.111;3.539
7.476;-4.498;1.495;8.852;3.509
7.251;-4.496;1.681;8.696;3.518
7.493;-4.182;2.072;8.828;3.534
7.886;-3.964;2.414;9.150;3.117
8.149;-3.914;2.560;9.396;2.779
8.367;-3.928;2.747;9.643;2.691
8.513;-3.873;2.919;9.798;2.636
8.719;-3.581;3.065;9.912;2.652
8.755;-3.610;3.065;9.954;2.452
8.714;-3.418;3.094;9.859;2.229
8.793;-3.308;3.003;9.863;1.915
8.997;-2.944;3.130;9.970;1.806
9.102;-2.786;3.190;10.039;1.756
9.183;-2.765;3.130;10.088;1.612
9.191;-2.810;2.936;10.049;1.558
9.169;-3.102;2.852;10.091;1.542
9.282;-3.466;2.742;10.280;1.556
9.380;-3.847;2.670;10.484;1.528
9.428;-4.041;2.596;10.581;1.406
10.417;-4.429;2.711;11.639;1.743
11.717;-5.049;3.089;13.127;2.274
12.313;-5.358;3.321;13.833;2.316
11.844;-4.950;3.338;13.263;2.331
10.673;-3.646;3.218;11.728;2.903
9.772;-2.437;2.905;10.482;3.273
9.193;-1.706;2.797;9.759;3.397
8.451;-1.282;2.637;8.945;3.486
7.754;-1.033;2.443;8.195;3.568
7.361;-1.196;2.402;7.835;3.588
7.448;-1.757;2.728;8.124;3.644
7.677;-2.513;3.111;8.657;3.723
7.938;-3.267;3.381;9.226;3.812
8.025;-3.897;3.810;9.700;3.887
8.197;-4.026;4.260;10.077;3.913
8.305;-3.871;5.917;10.907;4.243
7.275;-2.697;9.951;12.619;6.046
4.505;-4.737;16.516;17.763;9.557
5.393;-4.508;12.010;13.916;10.604
5.705;-4.512;6.585;9.811;11.867
7.184;-4.194;4.610;9.511;12.033
8.448;-3.679;3.511;9.861;12.139
8.690;-3.143;3.436;9.859;12.138
8.398;-3.121;3.570;9.645;12.014
8.298;-2.911;3.360;9.413;11.920
7.998;-2.635;2.979;8.933;11.896
7.871;-2.532;2.819;8.736;11.866
7.510;-2.396;2.986;8.429;11.849
7.785;-2.065;3.446;8.761;11.858
8.152;-1.713;3.661;9.099;11.853
8.484;-1.534;3.760;9.406;11.826
8.906;-1.651;3.692;9.781;11.805
9.179;-1.728;3.822;10.092;11.784
9.215;-1.859;4.317;10.344;11.785
9.162;-2.029;4.454;10.387;11.668
9.124;-2.061;4.140;10.229;10.841
8.982;-2.271;4.202;10.174;7.916
8.889;-2.116;4.485;10.179;6.452
8.547;-1.745;4.806;9.959;3.530
8.130;-1.678;4.866;9.622;2.539
8.089;-1.457;5.052;9.648;1.861
8.970;-1.591;5.414;10.598;2.009
10.376;-2.499;5.967;12.227;2.653
11.278;-4.611;4.873;13.123;3.662
10.745;-3.878;5.062;12.494;3.736
9.380;-3.136;4.238;10.760;4.123
8.944;-2.628;3.872;10.094;4.171
8.824;-2.774;3.305;9.823;4.167
8.444;-2.870;3.120;9.448;4.153
8.369;-2.956;3.101;9.402;4.136
8.511;-3.085;3.348;9.652;4.124
9.013;-3.595;3.364;10.271;4.174
9.811;-4.247;3.673;11.304;4.279
10.024;-4.881;3.556;11.702;4.327
9.282;-4.994;3.048;10.972;4.410
8.216;-4.869;2.627;9.905;4.550
7.603;-4.603;2.596;9.260;4.587
7.426;-4.711;2.443;9.127;4.555
7.543;-4.713;2.471;9.232;4.537
7.610;-4.603;2.675;9.288;4.534
7.857;-4.172;2.766;9.316;4.459
8.350;-3.820;2.979;9.654;4.146
8.748;-3.454;3.341;9.981;3.338
8.626;-3.224;3.106;9.718;3.226
8.602;-2.846;3.151;9.593;2.732
8.693;-2.583;3.362;9.671;2.646
8.666;-1.986;3.331;9.495;2.646
8.187;-1.529;3.513;9.040;2.699
7.785;-1.019;3.003;8.406;2.820
7.912;-0.837;3.503;8.693;2.856
8.741;-0.200;3.326;9.354;2.961
10.239;-1.036;3.376;10.831;3.249
12.248;-2.020;4.298;13.137;3.994
14.415;-3.093;5.713;15.811;4.793
13.773;-6.069;5.383;15.985;5.570
10.582;-3.768;3.774;11.850;6.975
7.263;-2.334;3.008;8.200;7.889
6.284;-1.479;2.400;6.887;8.018
6.253;-1.117;2.785;6.936;8.032
6.432;-1.237;2.869;7.151;8.019
7.096;-1.534;3.132;7.906;8.031
7.900;-2.006;3.649;8.930;8.075
8.659;-2.705;4.037;9.930;8.142
9.258;-2.992;4.267;10.624;8.164
9.488;-2.997;4.241;10.816;8.159
9.418;-2.647;4.198;10.646;8.145
9.442;-2.293;3.891;10.467;8.130
9.461;-1.955;3.951;10.438;8.095
9.504;-1.728;3.637;10.322;8.086
9.480;-1.278;3.692;10.254;8.029
9.353;-1.247;3.851;10.192;7.846
9.332;-1.326;4.025;10.249;7.466
9.112;-1.232;3.886;9.982;6.926
8.796;-1.299;3.791;9.665;6.222
8.908;-1.244;3.834;9.778;4.545
9.021;-1.436;3.942;9.948;2.658
9.023;-1.852;3.836;9.978;2.278
9.021;-2.152;3.898;10.060;2.236
9.018;-2.216;3.798;10.033;2.228
9.088;-1.859;3.731;9.998;2.122
9.255;-1.122;3.554;9.977;1.992
9.418;-0.818;3.446;10.062;1.698
9.602;-0.892;3.458;10.245;1.559
9.875;-0.385;4.109;10.703;1.770
9.543;-0.258;3.032;10.016;2.071
9.389;0.415;3.458;10.014;2.174
9.516;0.288;3.139;10.025;2.178
9.684;-0.097;3.537;10.310;2.220
9.241;-0.705;3.841;10.032;2.319
8.764;-1.251;3.848;9.654;2.421
8.851;-1.747;3.810;9.793;2.466
9.174;-2.144;3.886;10.191;2.504
9.011;-2.499;3.918;10.139;2.512
9.136;-2.429;3.580;10.108;2.535
8.858;-2.547;3.403;9.825;2.547
8.731;-2.669;3.353;9.726;2.517
8.805;-2.645;3.487;9.833;2.504
8.702;-2.621;3.477;9.731;2.503
8.714;-2.659;3.566;9.784;2.477
8.820;-2.530;3.396;9.783;2.365
8.793;-2.425;3.185;9.661;2.349
8.606;-2.482;3.125;9.487;2.349
8.626;-2.681;3.242;9.597;2.195
8.784;-3.045;3.453;9.917;1.931
8.877;-3.365;3.250;10.034;1.796
9.016;-3.260;3.250;10.123;1.767
9.239;-2.427;3.398;10.138;1.885
9.339;-1.627;3.455;10.090;1.884
9.519;-0.964;3.391;10.150;1.871
9.830;-0.097;3.499;10.434;2.026
9.825;0.662;3.661;10.506;2.107
9.670;1.234;4.052;10.556;2.189
9.444;0.999;4.037;10.320;2.182
9.437;0.085;3.760;10.159;2.356
9.423;-0.227;3.901;10.201;2.374
9.004;-1.728;3.436;9.791;2.874
9.332;-2.501;3.393;10.240;2.992
9.140;-1.548;3.563;9.932;3.149
8.978;-1.723;3.060;9.640;3.189
9.124;-1.984;2.821;9.754;3.203
9.119;-2.085;2.931;9.803;3.200
9.112;-1.967;2.945;9.776;3.194
9.109;-1.826;2.910;9.735;3.166
9.282;-1.692;2.929;9.879;3.149
9.361;-1.637;2.876;9.928;3.146
9.301;-1.251;3.008;9.855;3.050
9.444;-1.180;2.917;9.955;2.947
9.741;-1.038;3.113;10.279;2.890
9.516;-1.270;2.900;10.029;2.765
9.488;-1.280;2.778;9.968;2.657
9.476;-1.457;2.833;9.997;2.567
9.478;-1.567;3.015;10.069;2.555
9.377;-1.704;3.077;10.015;2.376
9.303;-1.869;3.120;9.989;2.359
9.289;-1.929;3.262;10.032;1.715
9.243;-1.795;3.455;10.030;1.514
9.169;-1.622;3.575;9.974;1.170
9.138;-1.594;3.563;9.937;1.030
9.140;-1.553;3.477;9.902;0.961
9.028;-1.733;3.443;9.816;0.973
9.069;-1.967;3.276;9.841;1.009
9.114;-2.008;3.309;9.902;1.000
9.100;-2.140;3.290;9.910;0.985
9.162;-2.391;3.192;9.992;1.018
9.097;-2.197;3.190;9.887;0.953
8.987;-2.211;3.053;9.746;0.951
9.344;-1.752;3.420;10.103;1.109
9.511;-1.551;3.312;10.190;1.077
9.538;-1.642;3.202;10.194;1.080
9.526;-1.642;3.115;10.156;1.067
9.425;-1.603;3.092;10.048;1.052
9.454;-1.785;3.003;10.079;1.056
9.284;-1.938;2.934;9.928;1.067
9.107;-1.828;2.938;9.742;1.076
9.186;-1.728;2.989;9.813;1.058
9.236;-1.685;3.058;9.874;1.038
9.207;-1.543;3.092;9.834;1.048
9.109;-1.505;3.065;9.728;1.049
8.879;-1.299;3.276;9.553;1.093
9.081;-1.646;2.862;9.662;1.201
9.078;-1.924;3.022;9.760;1.241
9.057;-2.099;3.127;9.809;1.251
9.349;-2.087;3.171;10.090;1.255
9.511;-2.166;3.123;10.243;1.252
9.310;-2.144;3.242;10.089;1.262
9.265;-2.209;3.364;10.101;1.068
9.461;-2.001;3.542;10.299;1.084
9.361;-2.008;3.482;10.187;1.080
9.193;-2.219;3.297;10.015;1.125
9.006;-2.286;3.218;9.833;1.140
8.788;-2.276;3.326;9.669;1.148
8.939;-2.252;3.503;9.862;1.146
8.968;-2.226;3.544;9.896;1.129
8.855;-2.149;3.465;9.749;1.131
8.963;-2.056;3.451;9.822;1.136
9.138;-1.962;3.575;10.007;1.151
9.289;-1.931;3.685;10.178;1.161
9.205;-1.953;3.616;10.081;1.105
9.109;-1.984;3.494;9.956;0.956
9.030;-2.018;3.410;9.861;0.908
8.982;-1.972;3.350;9.787;0.889
9.016;-1.924;3.324;9.800;0.841
9.116;-1.905;3.305;9.882;0.827
9.205;-1.879;3.326;9.966;0.798
9.231;-1.850;3.312;9.980;0.786
9.203;-1.991;3.259;9.964;0.726
9.227;-2.120;3.276;10.018;0.729
9.030;-3.330;3.072;10.103;1.403
9.444;-2.839;3.422;10.439;1.567
9.078;-2.611;3.269;9.996;1.614
8.841;-2.346;3.264;9.712;1.637
8.788;-1.852;3.312;9.573;1.710
8.858;-1.242;3.147;9.482;1.818
8.738;-2.176;2.622;9.379;2.108
8.956;-2.238;2.732;9.627;2.110
9.140;-4.105;3.312;10.553;2.877
9.919;-2.733;2.974;10.710;3.296
9.100;-2.860;2.570;9.879;3.419
9.342;-3.011;3.331;10.365;3.512
9.210;-2.877;3.063;10.123;3.526
10.541;-0.061;3.247;11.030;4.708
9.480;-4.448;1.969;10.655;6.645
8.470;-4.239;2.196;9.723;6.728
8.092;-4.505;1.969;9.468;6.747
8.858;-3.375;2.397;9.777;6.896
9.559;-2.111;2.919;10.216;7.064
9.342;-1.608;2.718;9.861;6.978
9.152;-1.862;2.105;9.574;6.974
9.160;-2.678;1.545;9.667;7.029
9.389;-2.714;1.612;9.906;7.024
9.545;-2.853;1.918;10.145;7.016
9.842;-2.839;1.949;10.427;6.994
9.765;-2.872;1.329;10.265;6.938
9.741;-1.910;1.018;9.979;7.007
8.994;-2.360;-0.083;9.299;6.871
9.033;-3.258;0.149;9.603;6.744
9.298;-4.555;0.965;10.399;6.859
8.712;-5.779;1.727;10.596;6.986
8.183;-5.966;2.378;10.402;7.031
8.487;-5.051;3.118;10.357;6.417
8.992;-3.907;3.836;10.528;4.611
9.121;-3.296;4.262;10.594;4.552
9.030;-3.035;4.423;10.503;4.534
8.800;-3.018;4.471;10.322;4.308
8.786;-3.009;4.420;10.285;4.025
8.817;-3.078;4.234;10.254;3.988
9.030;-2.990;2.754;9.903;4.204
9.081;-2.973;2.404;9.853;4.100
9.112;-2.970;2.251;9.844;4.096
9.200;-2.987;2.096;9.897;4.083
9.251;-3.047;1.983;9.939;4.075
9.124;-3.054;1.935;9.814;4.029
9.143;-3.009;1.961;9.823;3.900
9.262;-2.848;2.110;9.918;3.647
9.301;-2.731;2.215;9.943;3.530
9.301;-2.683;2.191;9.925;3.169
9.454;-2.597;2.237;10.056;2.767
9.574;-2.520;2.282;10.160;2.635
9.526;-2.487;2.397;10.133;2.341
9.373;-2.573;2.388;10.008;1.852
9.231;-2.642;2.493;9.920;1.702
9.152;-2.774;2.220;9.818;1.701
8.958;-2.767;2.445;9.690;1.710
8.896;-2.724;2.553;9.648;1.714
9.016;-2.666;2.752;9.796;1.719
9.092;-2.575;3.027;9.923;0.896
9.164;-2.561;2.828;9.927;0.850
9.167;-2.518;2.919;9.944;0.842
9.231;-2.405;2.883;9.966;0.833
9.375;-2.377;2.759;10.057;0.844
9.464;-2.389;2.637;10.110;0.847
9.435;-2.437;2.524;10.066;0.854
9.423;-2.451;2.390;10.025;0.828
9.361;-2.504;2.301;9.959;0.821
9.342;-2.547;2.222;9.934;0.824
9.327;-2.556;2.194;9.917;0.805
9.339;-2.638;2.186;9.948;0.795
9.349;-2.721;2.201;9.982;0.789
9.313;-2.743;2.246;9.965;0.772
9.179;-2.671;2.287;9.829;0.765
9.090;-2.575;2.333;9.732;0.711
9.152;-2.537;2.412;9.799;0.655
9.272;-2.511;2.538;9.936;0.665
9.327;-2.516;2.641;10.015;0.632
9.387;-2.604;2.668;10.100;0.567
9.337;-2.755;2.658;10.091;0.550
9.239;-2.923;2.570;10.025;0.581
9.069;-2.970;2.476;9.859;0.599
9.136;-2.784;2.450;9.860;0.602
9.236;-2.606;2.503;9.918;0.619
9.243;-2.549;2.560;9.924;0.612
9.243;-2.499;2.582;9.917;0.599
9.313;-2.465;2.550;9.965;0.593
9.397;-2.420;2.519;10.025;0.594
9.394;-2.396;2.431;9.995;0.600
9.375;-2.437;2.376;9.974;0.599
9.375;-2.434;2.313;9.958;0.596
9.411;-2.410;2.273;9.977;0.596
9.432;-2.396;2.206;9.979;0.579
9.428;-2.372;2.203;9.968;0.563
9.382;-2.319;2.208;9.914;0.557
9.303;-2.350;2.167;9.837;0.537
9.301;-2.413;2.225;9.863;0.531
9.490;-2.448;2.395;10.089;0.579
9.423;-2.439;2.373;10.019;0.561
9.428;-2.367;2.318;9.993;0.527
9.423;-2.379;2.356;10.000;0.489
9.375;-2.360;2.412;9.964;0.453
9.385;-2.319;2.416;9.964;0.403
9.332;-2.288;2.356;9.893;0.404
9.344;-2.293;2.371;9.909;0.401
9.416;-2.314;2.383;9.984;0.399
9.394;-2.302;2.414;9.969;0.389
9.318;-2.338;2.376;9.896;0.389
9.298;-2.353;2.388;9.884;0.383
9.346;-2.348;2.385;9.927;0.381
9.342;-2.310;2.390;9.915;0.378
9.375;-2.252;2.390;9.934;0.377
9.377;-2.173;2.383;9.916;0.385
9.392;-2.135;2.392;9.924;0.381
9.430;-2.108;2.378;9.951;0.372
9.423;-2.125;2.378;9.948;0.363
9.421;-2.147;2.345;9.942;0.260
9.447;-2.180;2.352;9.976;0.253
9.476;-2.197;2.354;10.008;0.239
9.425;-2.185;2.376;9.963;0.242
9.399;-2.197;2.378;9.941;0.232
9.375;-2.219;2.335;9.913;0.234
9.375;-2.199;2.368;9.917;0.221
9.401;-2.185;2.383;9.942;0.223
9.392;-2.178;2.414;9.939;0.212
9.432;-2.195;2.414;9.981;0.213
9.416;-2.223;2.421;9.973;0.195
9.375;-2.231;2.395;9.930;0.199
9.346;-2.235;2.407;9.907;0.196
9.365;-2.226;2.390;9.919;0.194
9.358;-2.207;2.404;9.911;0.184
9.361;-2.214;2.412;9.917;0.166
9.409;-2.204;2.416;9.961;0.168
9.406;-2.173;2.402;9.948;0.164
9.389;-2.185;2.390;9.932;0.165
9.361;-2.195;2.352;9.898;0.168
9.399;-2.223;2.400;9.952;0.175
9.526;-2.173;2.488;10.082;0.237
9.421;-2.199;2.412;9.970;0.266
9.337;-2.219;2.376;9.886;0.280
9.370;-2.180;2.407;9.917;0.281
9.447;-2.125;2.469;9.993;0.301
9.471;-2.152;2.483;10.025;0.301
9.406;-2.166;2.450;9.958;0.309
9.380;-2.197;2.438;9.937;0.308
9.377;-2.226;2.443;9.943;0.308
9.404;-2.247;2.440;9.972;0.306
9.373;-2.231;2.414;9.932;0.307
9.387;-2.226;2.438;9.951;0.308
9.416;-2.204;2.433;9.972;0.309
9.409;-2.185;2.445;9.964;0.309
9.397;-2.192;2.428;9.950;0.306
9.385;-2.161;2.428;9.932;0.306
9.418;-2.173;2.412;9.962;0.308
9.401;-2.173;2.409;9.945;0.304
9.351;-2.185;2.373;9.892;0.303
9.377;-2.156;2.388;9.914;0.259
9.416;-2.168;2.395;9.955;0.226
9.425;-2.168;2.388;9.962;0.207
9.428;-2.156;2.376;9.959;0.199
9.380;-2.161;2.383;9.916;0.170
9.406;-2.154;2.376;9.938;0.168
9.425;-2.118;2.371;9.947;0.157
9.444;-2.137;2.378;9.971;0.153
9.380;-2.154;2.378;9.913;0.165
9.394;-2.166;2.359;9.925;0.163
9.404;-2.154;2.376;9.935;0.159
9.389;-2.144;2.352;9.914;0.159
9.392;-2.161;2.352;9.920;0.156
9.397;-2.140;2.376;9.926;0.157
9.387;-2.156;2.345;9.913;0.160
9.375;-2.185;2.337;9.906;0.160
9.423;-2.185;2.328;9.949;0.162
9.430;-2.164;2.309;9.947;0.164
9.452;-2.140;2.318;9.964;0.155
9.452;-2.152;2.313;9.966;0.150
9.447;-2.140;2.294;9.954;0.146
9.435;-2.164;2.275;9.944;0.150
9.370;-2.168;2.268;9.882;0.162
9.552;-2.199;2.321;10.073;0.247
9.468;-2.199;2.273;9.983;0.263
9.373;-2.259;2.220;9.893;0.288
9.375;-2.197;2.254;9.889;0.296
9.401;-2.192;2.270;9.917;0.290
9.406;-2.192;2.287;9.925;0.289
9.387;-2.197;2.273;9.905;0.289
9.394;-2.228;2.280;9.920;0.290
9.449;-2.255;2.301;9.983;0.296
9.464;-2.274;2.301;10.001;0.295
9.473;-2.267;2.287;10.005;0.294
9.432;-2.264;2.292;9.967;0.295
9.413;-2.286;2.294;9.955;0.292
9.425;-2.312;2.287;9.971;0.292
9.413;-2.298;2.270;9.952;0.291
9.423;-2.293;2.282;9.963;0.291
9.413;-2.278;2.266;9.947;0.292
9.423;-2.274;2.299;9.962;0.292
9.385;-2.276;2.275;9.921;0.288
9.409;-2.283;2.273;9.945;0.216
9.421;-2.283;2.299;9.962;0.196
9.430;-2.298;2.273;9.968;0.154
9.418;-2.322;2.270;9.962;0.139
9.416;-2.329;2.311;9.971;0.142
9.425;-2.293;2.285;9.966;0.148
9.382;-2.290;2.309;9.930;0.154
9.404;-2.276;2.306;9.946;0.153
9.418;-2.295;2.292;9.961;0.141
9.370;-2.317;2.294;9.921;0.149
9.428;-2.324;2.297;9.978;0.159
9.428;-2.250;2.287;9.959;0.170
9.435;-2.278;2.292;9.973;0.171
9.394;-2.286;2.285;9.935;0.173
9.411;-2.283;2.292;9.951;0.172
9.428;-2.302;2.282;9.970;0.174
9.399;-2.346;2.306;9.958;0.181
