x;y;z;a;index
23.733;14.410;9.520;29.352;11.413
20.221;11.903;8.625;24.999;12.100
17.702;10.440;10.090;22.895;12.289
15.401;9.006;10.686;20.797;12.502
13.203;8.240;10.284;18.654;12.679
12.018;7.684;10.856;17.926;12.747
11.391;7.078;10.732;17.176;12.719
10.522;6.913;10.358;16.303;12.684
9.990;5.479;11.263;16.021;12.806
8.187;3.063;11.656;14.570;13.130
5.515;0.678;9.724;11.200;13.660
3.746;0.377;8.347;9.157;13.404
3.928;1.291;7.468;8.537;13.151
4.649;1.018;5.594;7.344;12.820
4.610;0.817;5.230;7.019;12.085
4.500;0.288;6.745;8.114;11.251
2.805;-2.245;9.101;9.785;10.897
2.695;-4.345;8.931;10.291;10.777
3.337;-7.050;7.550;10.855;11.097
2.875;-12.679;6.513;14.541;12.312
2.082;-19.048;3.333;19.449;13.544
-0.674;-25.608;-0.727;25.627;15.490
-5.345;-31.939;-2.437;32.474;17.235
-7.806;-32.973;-2.535;33.979;17.280
-5.917;-28.977;-2.490;29.680;17.779
-4.552;-22.682;-2.537;23.274;18.890
-2.094;-16.625;-3.588;17.136;19.993
15.085;-2.453;-33.404;36.735;42.208
-0.506;-3.619;8.847;9.572;61.660
2.049;11.173;2.670;11.668;63.631
6.557;17.838;-2.260;19.139;64.287
0.327;7.299;-10.242;12.581;65.915
-1.852;-2.851;3.561;4.923;68.110
-3.767;-10.407;-3.826;11.710;68.950
-8.290;-22.611;-5.815;24.775;70.177
-12.159;-27.555;-5.894;30.690;70.352
-7.208;-24.998;-2.822;26.169;70.608
-3.123;-15.933;-11.564;19.933;71.771
-6.018;-13.603;0.364;14.879;72.624
-3.865;-3.875;7.317;9.138;73.284
4.127;10.473;1.772;11.396;74.859
4.333;13.706;-7.506;16.216;75.071
-2.568;1.653;-9.366;9.851;76.321
-2.254;-5.836;-4.424;7.663;76.720
-4.667;-13.496;0.343;14.284;77.017
-8.695;-22.845;-1.584;24.495;77.429
-8.359;-25.718;-1.063;27.064;67.962
-8.323;-24.742;-4.671;26.519;51.022
-9.245;-22.125;-6.047;24.729;48.470
-3.908;-10.907;-1.884;11.739;49.314
-1.737;-3.983;3.913;5.847;48.006
1.179;9.860;4.535;10.917;46.977
3.636;16.265;0.391;16.671;46.430
0.583;7.040;-11.066;13.128;46.990
-3.329;-6.121;-6.277;9.379;48.786
-6.102;-16.151;-2.260;17.412;49.639
-12.679;-28.520;-2.616;31.320;49.851
-9.327;-26.657;-5.018;28.684;48.472
-9.166;-21.904;-5.964;24.482;47.174
-6.185;-13.838;2.852;15.424;45.569
0.262;1.253;3.230;3.475;47.428
6.339;14.939;-1.316;16.281;47.937
0.547;11.888;-3.639;12.445;47.599
-2.180;2.163;-2.791;4.150;47.761
-4.816;-7.948;-3.040;9.778;47.781
-5.290;-14.817;-3.871;16.202;48.192
-10.964;-26.616;-4.553;29.144;49.804
-10.246;-27.931;-5.487;30.253;49.739
-10.023;-23.106;-5.262;25.730;48.225
-6.415;-13.364;0.949;14.854;48.846
3.092;5.812;-4.333;7.881;51.685
4.881;14.762;-0.373;15.552;52.020
0.638;14.132;-2.291;14.331;50.025
-1.548;2.074;-1.829;3.169;49.411
-5.857;-8.779;-0.131;10.554;49.561
-4.315;-15.354;-5.468;16.860;48.311
-12.774;-29.348;-8.221;33.047;50.877
-12.798;-30.184;-5.779;33.290;50.711
-11.733;-24.054;-2.027;26.840;49.727
-2.187;-5.063;-4.142;6.897;51.571
4.859;10.648;-1.860;11.851;52.119
4.680;20.010;0.563;20.558;52.552
0.131;10.639;-3.016;11.059;52.728
-3.741;-1.879;-1.383;4.409;53.342
-6.281;-10.907;-3.900;13.177;53.773
-6.794;-20.779;-9.476;23.827;53.371
-13.440;-31.290;-8.257;35.041;54.786
-13.763;-30.713;-5.839;34.159;54.630
-9.727;-18.813;-1.379;21.224;54.915
2.992;3.166;-5.260;6.829;56.477
7.021;18.499;2.740;19.975;58.361
1.491;17.493;-3.416;17.886;58.765
-1.248;6.260;-2.626;6.902;58.629
-4.861;-4.728;-0.818;6.830;58.610
-5.635;-12.425;-4.505;14.368;58.604
-6.284;-18.066;-5.375;19.869;56.502
-13.327;-31.644;-6.280;34.906;58.486
-12.650;-27.069;-4.462;30.210;58.246
-9.068;-18.923;-3.210;21.228;54.927
0.849;0.185;-6.749;6.805;56.492
5.025;15.442;0.238;16.240;58.282
3.255;16.687;-0.450;17.007;57.277
-0.853;5.321;-1.261;5.535;57.035
-4.981;-5.041;-0.007;7.087;57.312
-5.905;-12.880;-5.152;15.077;56.962
-9.090;-23.149;-7.070;25.855;56.637
-14.517;-32.470;-5.411;35.977;57.625
-12.846;-27.703;-4.824;30.916;56.291
-7.818;-15.442;-2.695;17.517;51.855
2.020;5.903;0.393;6.251;54.180
5.657;19.483;0.585;20.296;55.351
0.736;14.606;-1.989;14.759;54.626
-2.891;0.681;-1.225;3.213;55.268
-5.108;-7.666;-1.920;9.409;55.283
-5.192;-13.687;-6.237;15.912;55.481
-10.821;-26.312;-7.398;29.396;55.098
-14.946;-31.936;-4.776;35.583;55.377
-13.251;-25.812;-5.284;29.492;55.013
-4.287;-8.999;-6.409;11.851;53.988
4.012;11.005;0.992;11.755;56.032
5.918;21.889;1.334;22.714;57.067
0.059;11.620;-2.679;11.925;57.147
-4.301;-1.912;0.307;4.717;57.886
-5.982;-10.093;-3.665;12.292;57.858
-8.778;-19.972;-6.998;22.911;57.835
-13.220;-27.212;-5.760;30.797;57.441
-13.974;-27.490;-2.798;30.965;57.297
-11.527;-19.290;-0.890;22.489;56.389
-2.759;-3.277;-5.669;7.106;54.534
3.504;14.197;-1.324;14.682;56.033
1.833;16.062;-0.785;16.185;55.602
-2.666;5.400;-2.578;6.551;54.964
-6.140;-4.661;-1.884;7.935;55.315
-7.222;-11.027;-4.999;14.098;55.284
-11.711;-23.262;-6.419;26.823;55.097
-14.584;-26.791;-2.995;30.650;54.887
-11.592;-20.690;-3.079;23.915;54.938
-6.693;-8.472;-1.271;10.872;53.202
2.400;9.111;-4.687;10.524;52.059
0.959;14.553;0.882;14.611;51.485
-3.825;4.248;-0.306;5.724;51.237
-6.145;-6.892;-1.668;9.383;50.454
-6.284;-11.166;-7.513;14.853;50.125
-11.019;-18.639;-5.372;22.309;49.788
-13.102;-22.714;-1.039;26.242;49.445
-11.429;-18.636;-3.167;22.090;49.592
-7.416;-8.619;-2.923;11.740;49.990
-0.846;6.868;-6.632;9.584;49.393
1.601;13.967;1.052;14.097;46.815
-2.721;7.253;-0.390;7.756;47.443
-4.675;-1.294;1.092;4.972;46.828
-7.313;-10.747;-3.979;13.594;46.916
-8.929;-19.065;-6.529;22.041;47.201
-15.528;-27.603;-4.012;31.924;46.679
-13.766;-23.434;-4.084;27.483;46.550
-11.086;-16.065;-0.948;19.542;46.820
0.270;5.845;-8.214;10.085;51.743
2.128;14.915;4.255;15.655;50.150
-0.255;12.868;0.788;12.894;49.741
-3.236;1.952;0.209;3.785;49.720
-7.263;-10.637;-2.530;13.126;50.229
-6.952;-17.264;-7.019;19.891;50.345
-11.331;-23.825;-5.466;26.942;50.164
-14.692;-25.850;-1.879;29.793;50.050
-12.276;-16.661;-1.448;20.746;50.710
-2.177;-0.986;-4.505;5.100;53.028
3.660;12.695;-1.082;13.257;52.424
-0.267;13.878;2.086;14.037;51.572
-2.833;4.234;2.110;5.514;51.898
-6.863;-9.291;-2.480;11.814;53.241
-7.007;-15.251;-5.830;17.767;52.529
-12.123;-23.683;-5.083;27.087;52.715
-12.047;-23.712;-1.197;26.624;51.684
-13.545;-18.706;0.127;23.095;51.767
-6.111;-4.201;-3.313;8.122;53.721
3.193;11.326;-2.348;11.999;50.525
1.376;14.240;2.888;14.595;48.484
-2.127;5.979;2.658;6.881;49.086
-4.483;-5.156;-0.529;6.853;49.201
-8.618;-16.714;-2.252;18.939;48.910
-11.340;-25.137;-4.235;27.900;49.095
-14.893;-26.923;-1.740;30.817;48.659
-12.478;-17.875;-1.553;21.854;49.266
-2.417;-0.387;-4.015;4.702;52.439
3.533;15.133;3.080;15.842;52.147
-1.133;12.717;4.770;13.629;50.168
-3.398;1.212;0.767;3.689;51.415
-8.769;-13.378;-3.921;16.470;52.987
-9.327;-19.618;-6.433;22.655;51.312
-13.318;-25.060;-3.699;28.619;51.373
-11.740;-21.634;-1.582;24.665;50.597
-9.873;-12.854;-0.976;16.237;51.244
-2.029;2.826;-2.853;4.500;53.924
2.851;14.134;2.493;14.633;53.014
-2.194;8.249;3.678;9.295;50.433
-4.684;-2.415;0.894;5.345;51.302
-7.318;-12.212;-4.264;14.862;51.777
-8.972;-19.321;-6.514;22.276;50.985
-14.316;-25.893;-3.169;29.757;50.287
-12.140;-20.202;-1.012;23.591;49.883
-8.390;-10.453;0.372;13.409;50.767
-0.746;4.210;-3.320;5.413;52.694
2.293;12.121;3.250;12.756;49.784
-2.989;6.195;-0.476;6.895;47.210
-3.822;-2.006;1.442;4.551;47.644
-5.055;-5.896;-1.912;7.999;46.307
-6.791;-14.444;-2.976;16.236;44.247
-10.088;-22.785;-2.667;25.061;44.641
-12.911;-25.161;0.913;28.294;44.342
-7.797;-13.393;-2.152;15.646;46.060
-0.815;1.342;-5.983;6.185;48.178
-1.002;7.478;2.206;7.861;45.989
-0.600;5.888;3.807;7.038;44.045
-2.955;-1.642;-1.575;3.730;44.381
-5.115;-10.718;-4.857;12.831;44.044
-9.477;-21.976;-5.456;24.547;44.232
-12.595;-29.188;-4.826;32.153;44.274
-9.142;-22.101;-11.092;26.364;44.482
-13.045;-17.353;-3.873;22.052;45.020
-2.223;-2.310;-0.869;3.321;47.626
6.071;16.938;1.523;18.057;49.256
0.938;18.846;-1.381;18.920;48.472
-0.305;8.441;-2.892;8.928;48.834
-2.082;-6.497;-2.200;7.168;50.398
-7.960;-16.931;3.120;18.967;51.805
-6.683;-25.259;1.564;26.175;51.768
-13.502;-34.738;-1.134;37.287;52.374
-12.652;-28.390;-3.249;31.251;52.556
-5.857;-13.429;-9.694;17.567;53.848
-1.732;1.174;5.481;5.867;55.495
7.685;18.154;6.235;20.676;57.901
3.993;19.730;-0.957;20.152;58.439
-1.155;3.319;-2.334;4.219;60.179
-5.613;-11.185;4.727;13.378;61.675
-11.084;-27.447;0.115;29.601;63.034
-11.235;-30.823;1.930;32.863;62.657
-11.656;-26.566;-4.079;29.296;62.281
-10.560;-20.439;-2.530;23.144;61.889
-5.541;-6.322;-2.293;8.714;60.846
-2.094;3.949;12.626;13.393;59.977
4.294;15.267;-0.347;15.863;62.418
0.902;11.908;-2.762;12.257;61.746
-1.641;2.546;-0.086;3.030;60.721
-7.588;-11.786;4.746;14.799;61.477
-9.061;-20.377;2.024;22.392;61.558
-10.914;-28.364;-1.857;30.448;61.058
-11.003;-23.561;-0.624;26.011;60.887
-13.107;-22.967;3.238;26.642;58.441
-5.537;-7.431;-6.435;11.282;57.854
-0.858;3.192;-0.667;3.372;56.013
-0.257;10.528;5.141;11.719;56.192
2.707;11.979;2.000;12.443;53.671
1.390;6.310;1.131;6.559;51.334
-5.024;-9.971;-4.623;12.085;51.564
-11.460;-20.044;-2.382;23.211;52.839
-14.474;-28.793;0.072;32.226;53.191
-13.354;-25.661;0.429;28.931;52.908
-7.768;-14.666;-3.775;17.021;52.388
-4.375;-4.785;-0.651;6.517;50.234
-1.107;2.433;-1.019;2.861;47.426
-0.307;1.241;0.690;1.453;47.176
-1.969;-3.021;0.970;3.734;46.318
-3.264;-7.062;-4.340;8.909;43.902
-3.114;-10.326;-4.980;11.879;43.071
-4.354;-11.202;-1.419;12.102;42.282
-3.779;-8.010;-0.825;8.895;42.120
-2.910;-5.611;-0.893;6.384;41.963
-2.185;-2.800;-0.943;3.675;37.109
-2.955;-0.897;0.743;3.177;34.873
-5.165;-2.022;0.953;5.629;33.681
-6.786;-3.286;1.677;7.724;33.442
-7.782;-2.513;3.511;8.900;32.995
-7.627;-1.105;3.772;8.580;27.412
-7.866;-0.418;3.288;8.536;24.583
-7.277;0.118;1.801;7.498;22.705
-6.873;0.468;2.040;7.184;22.464
-6.851;0.841;3.087;7.561;18.334
-4.253;1.114;5.203;6.812;15.117
-0.152;3.418;6.961;7.756;13.813
3.777;5.319;8.914;11.046;14.446
5.187;5.340;11.958;14.086;14.105
4.060;3.817;12.451;13.641;12.512
5.003;2.982;13.535;14.735;12.176
6.176;2.273;14.431;15.861;11.660
7.158;2.213;16.150;17.803;11.358
7.208;3.113;17.321;19.017;11.165
6.262;1.883;15.606;16.921;11.027
5.796;0.951;14.105;15.279;10.857
4.357;-1.256;13.418;14.163;10.913
8.029;-3.483;21.003;22.754;13.796
4.215;-3.064;25.423;25.952;14.820
7.579;-5.949;22.816;24.767;15.620
3.576;-4.790;22.861;23.630;16.143
2.089;-4.912;19.164;19.894;16.542
-0.401;-3.205;9.333;9.877;19.469
0.504;-0.045;8.670;8.685;19.725
2.341;0.688;9.695;9.997;19.563
4.543;0.841;9.934;10.956;19.038
4.505;0.753;9.616;10.646;18.431
1.057;0.858;9.796;9.890;18.449
-0.365;0.425;9.283;9.300;18.412
0.662;0.451;9.125;9.160;18.366
0.782;0.774;8.934;9.001;18.298
0.547;1.117;8.816;8.904;18.195
0.485;1.327;7.971;8.095;18.156
0.365;1.612;8.021;8.190;18.011
-0.133;1.706;8.007;8.188;17.925
0.016;1.753;8.275;8.459;17.720
0.468;1.744;8.266;8.461;15.434
0.100;1.758;7.875;8.070;14.291
-0.513;1.672;8.124;8.310;13.351
-0.319;1.528;8.946;9.081;12.713
-0.030;1.457;9.348;9.461;12.082
-0.351;1.710;9.032;9.199;6.362
-0.664;1.727;8.457;8.657;5.446
-0.434;1.639;8.349;8.520;4.977
0.344;1.792;8.946;9.130;4.563
0.471;2.184;9.372;9.634;4.590
-0.702;1.749;10.894;11.056;3.608
-2.323;0.607;9.015;9.329;4.244
